Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
278,1.0934e+09,1077,1126,1020,1113,42.8,35.9,46.5,60.1,82,66,72,68,28,25,8,18
279,1.7811e+05,1050,1084,1047,1203,46,34.5,44.3,39.6,83,69,80,65,21,13,11,21
280,1.792e+28,1050,1045,1052,1185,43.3,26.2,34.1,35.1,86,68,86,69,20,15,14,16
281,7.0267e+16,1062,1019,1048,1094,41.6,21.3,25.4,35.5,85,67,74,72,21,16,9,14
282,2.089e+17,1082,960,967,937,43.3,29.4,21,25.7,82,73,75,73,23,19,9,14
283,6.6512e+18,1059,960,949,924,43.8,27.9,20.4,22.6,82,78,86,80,26,19,23,23
284,108.58,1029,979,962,966,43.5,23.1,18.9,27.9,94,83,84,83,18,18,24,18
285,524.46,1015,1040,1003,1053,42.3,28.5,24.4,24.2,89,76,81,81,23,24,21,19
286,130.4,1015,1090,1040,1072,41.6,34,27.6,20.9,90,74,85,79,23,19,20,14
287,82.098,976,1125,1111,1118,41,37.5,32.6,17,89,80,88,77,24,21,18,16
288,26871,965,1102,1108,1153,42.3,36.1,35.8,20.6,94,92,86,85,23,21,14,16
289,1.9489e+07,1116,997,915,859,38.4,45.1,36.6,53.7,74,69,73,64,19,21,13,19
290,3.6159e+16,1091,1118,980,935,40,51.2,51.7,47.3,77,71,68,64,30,33,21,25
291,1827,1100,1143,1006,977,44.7,50.7,55.7,42.5,78,62,70,70,28,20,19,20
292,1.3562e+15,1116,1120,983,1021,45.7,50.1,50.7,36.5,86,67,78,73,32,22,21,20
293,8721.8,1104,1101,940,1083,41.3,50.1,45.2,37.2,100,63,70,63,26,23,5,15
294,3.8011e+12,1094,1100,981,1106,42.2,48.9,46,40.9,82,66,72,68,20,21,9,19
295,2.4561e+16,1069,1081,1053,1278,45.7,41.4,38.7,34.3,83,69,80,65,23,22,25,29
296,1604,1038,1080,1032,1261,46.2,34.6,33.9,33.5,86,68,86,69,21,18,28,25
297,2.9124e+06,1013,1077,1017,1161,46.4,28.2,29.3,36.7,85,67,74,72,29,19,25,19
298,1.3094e+18,1026,1049,981,954,43.2,25.2,19,34.4,82,73,75,73,27,25,17,17
299,6.5462e+17,1043,1065,948,925,41.5,24.3,19.8,26.6,82,78,86,80,23,21,19,25
300,12787,1027,1080,962,936,41.7,23.2,21.7,22.4,94,83,84,83,27,17,24,21
301,124.41,982,1079,1079,991,43.9,25.7,23.6,17.8,89,76,81,81,36,25,24,23
302,12.625,988,1095,1093,1016,43.1,28.8,24.7,16.6,90,74,85,79,28,23,24,21
303,51.108,1005,1109,1094,1135,40.7,31.8,30.8,16.9,89,80,88,77,30,25,24,21
304,3.5893e+16,1001,1068,1102,1185,41.4,32,36.7,22.3,94,92,86,85,23,28,11,19
305,1.3786e+07,1087,977,886,843,43,51,40.7,56.6,74,58,48,53,27,17,27,17
306,4.6265e+17,1056,1088,946,820,41.3,52.8,46.8,49.6,75,76,62,60,39,27,20,18
307,1.1774e+16,1070,1116,1029,892,42,50.7,53.8,42.4,82,67,66,61,22,13,20,21
308,3.1282e+16,1082,1115,1043,984,40.6,50.1,56.1,35.7,85,58,71,65,19,15,25,16
309,73.07,1072,1114,961,1030,38.8,52,50.6,34,79,55,68,63,25,21,11,14
310,2.835e+13,1065,1115,983,1094,39.8,48.9,48.1,35,75,60,65,67,21,19,13,16
311,1.5718e+06,1053,1104,1075,1274,42.3,39.5,36.3,29,76,63,66,73,25,18,17,28
312,77.43,1033,1101,1059,1247,44.7,36.4,31.9,32.8,80,66,76,73,25,19,19,28
313,3.4905e+16,1011,1100,1024,1153,48,31.7,28.8,39.1,77,69,73,72,24,23,19,22
314,2.5922e+17,1020,1093,982,946,46.7,22.5,18.3,39.7,71,67,67,71,26,27,15,22
315,2.7087e+19,1039,1107,951,917,43.1,19.4,18.2,32.4,89,72,72,80,26,21,19,24
316,3.4069e+05,1044,1118,951,920,40.5,20.5,23.8,26,91,73,79,76,30,19,19,20
317,4.303e+16,993,1097,1077,989,40.8,28.1,26.5,19.2,83,77,77,78,36,23,18,20
318,509.42,988,1117,1104,1010,40,31,26.2,14.8,90,71,78,81,26,25,27,22
319,112.98,1003,1122,1081,1128,38.3,33.2,29.7,19.1,89,74,81,79,28,27,31,22
320,156.21,999,1067,1103,1178,38.1,32.7,34.5,25.1,79,80,79,80,26,25,21,22
321,1.0007e+15,1130,887,921,841,45.9,39.5,35.5,42.4,75,60,57,55,30,18,19,23
322,7.2327e+14,1074,911,909,772,45.1,42.4,41.5,44.2,76,62,60,59,30,29,14,20
323,1.3347e+16,1034,931,919,874,42.6,41.4,40.5,48,76,63,55,63,20,18,19,18
324,3942.6,995,953,923,918,40.2,41,39.5,50.8,74,65,58,64,24,24,18,18
325,352.29,968,980,958,1006,42.6,43.2,49.9,41.2,75,67,62,69,35,33,24,18
326,18.507,975,1001,977,1082,45.6,41.6,54.7,37.8,72,63,65,69,27,22,20,23
327,20.789,974,1072,1034,1138,41.9,45.3,49,43.5,77,62,61,63,21,21,22,22
328,42.487,976,1088,1072,1084,40.5,51,45.7,46.1,84,65,67,65,25,18,22,24
329,36063,991,1075,1098,1069,43.1,52.8,45.4,45,83,69,70,69,27,22,29,22
330,9673,1012,1013,1111,1098,48,34.3,42.3,45,79,66,65,68,33,22,30,20
331,1.9739e+20,1002,980,1105,1060,44.8,26.1,37.3,41.8,90,70,75,65,28,24,24,16
332,1.1122e+17,975,960,1082,1024,41.3,19.6,31.3,33.2,84,74,79,68,31,21,24,26
333,26.046,966,1011,1001,1011,44,20.5,25.4,24.7,84,80,79,71,36,29,29,30
334,38.37,1037,1089,1001,1054,46.1,23.9,26.9,30.4,77,83,80,80,36,26,33,30
335,102.49,1353,1311,1238,1344,46.5,26.6,28.2,37.9,75,83,76,78,28,18,24,23
336,3.2667e+06,1435,1416,1392,1440,47.9,28.6,29.7,34.3,82,85,77,81,28,20,26,21
337,2.3237e+15,1098,888,939,927,44,39.3,42.9,41,85,63,61,59,22,19,16,10
338,3.8778,1060,962,932,918,45.1,44.9,47.2,42.3,84,64,69,60,28,16,20,18
339,13.417,1017,971,942,919,43,48.4,44,44.5,80,59,64,62,22,18,21,22
340,50.846,973,973,962,914,41.5,51.9,42.2,48.8,77,61,62,60,27,18,20,22
341,4.9342e+16,975,988,982,913,46.3,47.6,47.2,48.4,77,64,62,67,35,22,31,27
342,2.2223e+05,988,1005,961,974,48.7,39.6,48.6,44.7,78,70,70,73,26,18,27,27
343,1.5647e+16,978,1067,1002,1080,44.1,42.1,44.8,43.9,78,69,66,70,27,20,18,22
344,139.64,959,1060,1051,1063,41.4,45.6,43.1,47.7,86,65,66,70,24,20,21,16
345,464.36,957,1046,1080,1071,43.2,44.2,42.4,47,85,65,67,67,23,18,21,18
346,193.89,971,1003,1075,1113,46.8,29.6,37.6,44.1,86,71,69,76,23,15,25,18
347,0.48851,980,966,1064,1062,44.6,25.8,33.2,40.9,91,74,80,81,27,24,16,24
348,12.627,985,928,1030,990,42.1,23.3,29.8,30.5,87,75,87,76,27,30,19,26
349,4.6753e+16,987,962,947,984,44.9,21.9,28,15.7,85,72,86,72,29,22,26,20
350,1.0269e+18,1019,1047,955,1027,46.6,22.5,26.1,14.4,85,79,81,81,25,20,24,24
351,1.2663e+19,1182,1201,1134,1185,45.1,24.5,22.6,22.5,86,90,78,83,29,26,20,24
352,4.4083e+19,1237,1265,1255,1261,45.6,25.5,25.8,25.5,84,79,81,91,33,26,20,26
353,8.9691e+05,1018,877,919,983,43.6,42.3,45.6,37.7,85,63,61,59,23,19,22,12
354,2.1203e+05,1040,1002,949,1020,45.1,42,50.2,42.3,84,64,69,60,25,16,20,19
355,8.2701e+15,1012,1023,965,986,43.1,47.9,47.5,38.6,80,59,64,62,20,22,17,19
356,6.3528e+15,980,1010,1001,940,43.2,54.6,44.4,44.9,77,61,62,60,29,14,16,16
357,2756.1,1009,1009,1033,877,50.1,53.7,45.5,53.3,77,64,62,67,38,22,25,27
358,9.2971e+10,1028,1035,1003,924,52.6,37.8,43.8,51.9,78,70,70,73,32,22,24,22
359,3.0329e+17,1009,1074,990,1029,46,37.9,39.8,42.5,78,69,66,70,36,20,20,18
360,1.6167e+05,984,1044,1030,1032,43.3,40,38.8,48.2,86,65,66,70,33,24,19,18
361,7781.8,962,1013,1046,1046,43.1,37.3,40.4,52,85,65,67,67,27,24,11,22
362,225.7,930,988,1041,1094,44.1,24.1,32,39.8,86,71,69,76,22,24,18,22
363,27.742,936,959,1025,1064,43.5,23.2,27.5,32.8,91,74,80,81,26,26,20,21
364,1553.4,953,917,1006,1003,42.2,24.8,25.4,26.5,87,75,87,76,26,26,22,23
365,1.7797e+19,969,934,929,991,44.8,28,27.1,23,85,72,86,72,28,26,28,23
366,2.19e+15,986,1016,934,1036,46,28.9,26.6,23.4,85,79,81,81,30,30,24,28
367,8.0319e+17,1071,1151,1064,1088,44.4,27.9,24.6,26.3,86,90,78,83,30,24,26,26
368,8.3091e+13,1117,1173,1152,1135,44,25.8,26.9,31.2,84,79,81,91,30,26,26,24
369,6.3552e+05,1046,966,935,1105,41.9,46.3,38.8,38.3,77,54,65,70,25,22,14,14
370,4.9777e+16,1083,1009,963,1176,42.5,48.9,45.8,39.9,80,63,74,66,17,22,10,16
371,77172,1080,1066,955,1097,41.3,44.6,48.1,39.3,77,66,73,64,27,20,18,18
372,3.3025e+08,1069,1078,954,1020,43.4,43.2,49.7,41.2,83,68,69,69,24,16,13,10
373,1.856e+05,1088,1065,1039,925,51.7,40,53.8,58.6,83,68,78,70,28,21,18,16
374,1.818e+16,1096,1080,1056,924,50.8,34.6,51.6,66.4,79,74,76,69,29,19,17,24
375,3.0804e+16,1075,1076,1036,953,45.1,30.2,41.8,46.3,78,73,77,72,34,17,21,20
376,4.8391e+17,1054,1047,1019,964,44.4,29.2,40.8,47.4,79,70,62,75,32,25,26,24
377,8.0406e+15,1017,1020,1001,972,43.6,26.5,40.2,56.4,81,65,69,68,27,29,24,24
378,5.9532e+19,947,960,950,967,39.6,19.9,30.7,37.9,91,70,70,72,23,21,22,22
379,6.0055e+10,933,931,938,982,40.1,18.1,26.6,21.6,79,68,67,80,25,19,23,18
380,7.7302e+22,932,923,933,986,42.6,19.1,23.7,16.6,78,68,70,75,25,17,29,24
381,2.3055e+19,959,971,943,1050,45.2,29.1,22.1,22.5,89,66,82,72,25,19,24,25
382,6.7082e+06,986,1005,968,1088,44.7,33.1,21.2,22.2,89,68,79,75,25,21,28,24
383,15.627,1033,1086,1047,1055,45.9,30.3,30.5,30.7,87,80,79,79,27,13,31,25
384,1.9288e+19,1038,1119,1077,1067,45.6,27.1,32.8,37,85,71,79,81,31,19,33,21
385,436.19,1114,1055,965,1133,39.6,47.6,34,40.5,77,54,65,70,23,21,11,13
386,282.72,1077,1021,975,1241,40.4,51.2,42.6,39.1,80,63,74,66,18,21,9,15
387,7055.6,1066,1052,955,1164,40.7,47.4,46.8,44,77,66,73,64,26,19,24,19
388,69961,1060,1063,933,1067,41.7,41,50.3,48.5,83,68,69,69,14,11,18,13
389,2808.6,1060,1086,974,972,47.6,35.8,60.9,66.2,83,68,78,70,17,11,17,13
390,1513.6,1054,1107,1004,961,47.4,31.5,63.5,75.7,79,74,76,69,19,13,16,23
391,7480.6,1049,1078,1028,934,44.1,25.8,46.6,50.3,78,73,77,72,23,11,19,23
392,1.016e+15,1037,1048,1011,937,44.3,23.1,41.9,49.4,79,70,62,75,24,23,32,25
393,15.002,1007,1035,991,951,44.4,19.7,39.2,52,81,65,69,68,19,23,30,23
394,1688.4,955,970,944,939,40.3,18.8,27.7,33.2,91,70,70,72,26,23,22,23
395,5.3791e+10,957,927,929,952,40.1,22.4,24.9,20.9,79,68,67,80,24,23,20,21
396,66.757,961,921,918,980,43.1,23.2,24.2,14.8,78,68,70,75,24,23,24,23
397,109.04,976,1009,956,1060,47.3,29,24.6,17.5,89,66,82,72,22,23,21,19
398,3.7586,1006,1030,996,1081,46.4,33.6,23.3,19.4,89,68,79,75,22,22,23,19
399,41.893,1040,1051,1054,1071,46,32,31.9,27,87,80,79,79,28,18,20,23
400,45.489,1032,1080,1068,1080,45.8,28.2,35.1,33,85,71,79,81,28,15,24,23
401,1.4224,1109,1091,977,1150,37.8,53.7,33.9,41.4,79,65,74,78,20,18,18,22
402,3.1881e+17,1014,1019,989,1276,39.3,51.3,41.7,40.3,76,70,77,75,20,18,22,16
403,2.3725e+14,997,1007,965,1243,41.7,47.1,48.2,48.1,78,75,76,75,22,12,22,13
404,30441,999,1028,933,1144,42.1,39.7,51.9,59.9,79,73,79,82,22,14,16,16
405,1.0085e+18,1015,1101,946,1043,43.8,29.3,58.5,78.8,88,73,85,76,31,19,19,18
406,2972.2,1008,1127,965,1035,44.6,26.9,62.8,69.2,80,71,76,70,19,11,3,18
407,9149,1013,1081,1009,956,43,23,45.5,48,83,70,74,69,22,12,5,20
408,16388,1018,1052,1002,937,43.7,18.8,37.4,47.2,83,74,69,71,22,23,21,16
409,2.4409,1004,1044,980,928,44.9,16.5,34.3,45.5,80,74,78,72,20,21,18,18
410,17057,966,975,944,942,43.5,19.5,22.9,26.4,88,74,72,75,26,23,18,16
411,736.49,975,924,929,952,42.3,24.2,21.2,18.8,74,72,67,71,21,23,19,19
412,1.8015,990,915,919,983,43.5,27.4,23,19.5,75,74,70,70,25,23,19,23
413,1.272,1006,1033,964,1058,47.9,32,26.9,22.6,85,78,81,75,21,23,22,16
414,1.0319e+16,1025,1070,1013,1065,46.6,36.1,26.2,24.6,85,74,85,79,24,21,25,21
415,20.83,1034,1051,1059,1070,43.4,35.5,33.1,25.2,81,77,87,83,26,23,21,21
416,31.564,1012,1052,1063,1099,42.9,30.9,36.5,28.4,84,76,82,81,28,17,20,18
417,21094,1089,1027,1018,1219,37,56.5,44.2,36.5,79,65,74,78,21,12,12,15
418,1.4525e+10,998,999,975,1231,41.7,50.6,41,36.2,76,70,77,75,19,10,20,17
419,166.26,984,964,935,1236,45,43.3,43.8,42.2,78,75,76,75,21,18,9,12
420,2.0266e+19,987,948,943,1210,45.3,37.6,47,54,79,73,79,82,34,20,16,20
421,4.5572e+18,1012,1092,999,1136,40,30.1,47.9,84.6,88,73,85,76,33,27,24,22
422,8789.5,1020,1147,1000,1125,41.7,28.6,50.7,67.6,80,71,76,70,24,18,13,17
423,1.7391,1025,1092,1034,1146,43.8,27,43.4,36.9,83,70,74,69,24,20,16,19
424,1.0127e+25,1041,1055,1042,1098,42.2,23.2,30.2,36,83,74,69,71,21,20,23,12
425,41.983,1060,1020,1022,1008,42.2,20.7,22.1,36.4,80,74,78,72,26,18,18,15
426,5.9746e+05,1056,948,958,935,45.7,25.6,19.5,22.9,88,74,72,75,24,16,17,15
427,252.44,1038,933,946,934,45.3,26.4,17.1,21.8,74,72,67,71,28,21,26,22
428,7.0765,1030,935,942,973,44,24.8,17.4,28.1,75,74,70,70,29,21,19,18
429,28919,1030,1035,975,1071,41.7,32.8,26.3,27.3,85,78,81,75,27,21,19,22
430,128.82,1024,1105,1026,1073,41.2,38.2,29.4,27.5,85,74,85,79,24,21,23,23
431,88.242,978,1128,1102,1094,39,40.2,33.3,22.3,81,77,87,83,22,26,26,20
432,177.03,956,1088,1093,1136,39.6,36.6,35.1,22.9,84,76,82,81,25,23,21,18
433,27.614,1128,1010,1033,1121,35.5,42.4,44.9,39.2,85,73,74,70,19,13,1,13
434,64559,1074,1044,979,1157,42.5,48.8,45,34.8,79,76,75,71,18,11,13,18
435,9.0782e+30,1062,1024,933,1135,47.4,45.1,42.9,34.8,83,69,75,73,18,18,10,10
436,2.8236e+08,1059,1005,927,1137,47.1,40.4,42.8,39.3,79,68,80,76,25,18,18,15
437,1.3682e+06,1070,1084,995,1134,40.7,36.2,43.1,64.3,88,69,76,76,20,21,17,16
438,3.5944e+17,1077,1126,1020,1113,42.8,35.9,46.5,60.1,82,68,68,73,23,16,16,18
439,5.3181,1050,1084,1047,1203,46,34.5,44.3,39.6,85,67,66,71,21,16,18,18
440,1.2281e+27,1050,1045,1052,1185,43.3,26.2,34.1,35.1,86,67,79,68,18,21,26,13
441,1132,1062,1019,1048,1094,41.6,21.3,25.4,35.5,89,69,83,73,23,16,23,18
442,52998,1082,960,967,937,43.3,29.4,21,25.7,82,76,76,80,23,18,15,18
443,1.4899e+19,1059,960,949,924,43.8,27.9,20.4,22.6,78,80,80,74,26,18,21,19
444,8834,1029,979,962,966,43.5,23.1,18.9,27.9,80,84,83,75,21,19,21,18
445,1425.1,1015,1040,1003,1053,42.3,28.5,24.4,24.2,84,88,83,78,29,26,22,22
446,30.167,1015,1090,1040,1072,41.6,34,27.6,20.9,83,84,86,87,24,22,26,21
447,17909,976,1125,1111,1118,41,37.5,32.6,17,84,84,86,85,24,24,22,19
448,3.2282e+16,965,1102,1108,1153,42.3,36.1,35.8,20.6,89,88,85,88,21,22,19,19
449,84.642,1116,997,915,859,38.4,45.1,36.6,53.7,85,73,74,70,12,20,17,19
450,7.5038e+07,1091,1118,980,935,40,51.2,51.7,47.3,79,76,75,71,22,25,21,27
451,7.555e+15,1100,1143,1006,977,44.7,50.7,55.7,42.5,83,69,75,73,21,12,19,17
452,468.89,1116,1120,983,1021,45.7,50.1,50.7,36.5,79,68,80,76,21,19,25,17
453,12444,1104,1101,940,1083,41.3,50.1,45.2,37.2,88,69,76,76,20,25,21,19
454,1.1089e+13,1094,1100,981,1106,42.2,48.9,46,40.9,82,68,68,73,20,21,24,21
455,6.6973e+15,1069,1081,1053,1278,45.7,41.4,38.7,34.3,85,67,66,71,23,21,26,21
456,2.356e+09,1038,1080,1032,1261,46.2,34.6,33.9,33.5,86,67,79,68,20,23,23,21
457,866.39,1013,1077,1017,1161,46.4,28.2,29.3,36.7,89,69,83,73,26,21,22,23
458,5.329e+19,1026,1049,981,954,43.2,25.2,19,34.4,82,76,76,80,27,23,15,17
459,5.5022e+19,1043,1065,948,925,41.5,24.3,19.8,26.6,78,80,80,74,23,19,19,21
460,41650,1027,1080,962,936,41.7,23.2,21.7,22.4,80,84,83,75,23,21,26,19
461,1.5261e+17,982,1079,1079,991,43.9,25.7,23.6,17.8,84,88,83,78,34,30,26,25
462,1.3579e+21,988,1095,1093,1016,43.1,28.8,24.7,16.6,83,84,86,87,28,24,26,23
463,342.79,1005,1109,1094,1135,40.7,31.8,30.8,16.9,84,84,86,85,28,21,20,21
464,597.44,1001,1068,1102,1185,41.4,32,36.7,22.3,89,88,85,88,23,24,17,21
465,2.1478e+16,1087,977,886,843,43,51,40.7,56.6,74,56,55,57,20,21,25,19
466,2.349e+17,1056,1088,946,820,41.3,52.8,46.8,49.6,75,66,70,68,28,31,16,32
467,10517,1070,1116,1029,892,42,50.7,53.8,42.4,82,58,67,61,19,13,19,31
468,4.4433e+16,1082,1115,1043,984,40.6,50.1,56.1,35.7,82,60,70,63,23,21,25,22
469,5.2759e+14,1072,1114,961,1030,38.8,52,50.6,34,77,60,67,67,23,23,17,20
470,451.37,1065,1115,983,1094,39.8,48.9,48.1,35,80,63,61,71,19,23,23,22
471,3.8699e+06,1053,1104,1075,1274,42.3,39.5,36.3,29,81,66,68,75,19,21,21,22
472,1.9408e+22,1033,1101,1059,1247,44.7,36.4,31.9,32.8,76,64,77,74,34,19,21,14
473,1.7699e+16,1011,1100,1024,1153,48,31.7,28.8,39.1,81,63,75,71,32,19,23,16
474,5.4563e+19,1020,1093,982,946,46.7,22.5,18.3,39.7,69,67,77,72,30,25,17,22
475,1.0314e+20,1039,1107,951,917,43.1,19.4,18.2,32.4,87,73,77,81,26,23,25,26
476,2.836e+21,1044,1118,951,920,40.5,20.5,23.8,26,85,74,76,81,30,23,19,20
477,4.2852e+08,993,1097,1077,989,40.8,28.1,26.5,19.2,77,78,76,75,28,27,18,22
478,1.589e+34,988,1117,1104,1010,40,31,26.2,14.8,82,79,75,82,24,27,23,19
479,3516.6,1003,1122,1081,1128,38.3,33.2,29.7,19.1,87,78,82,80,30,23,30,23
480,1285.2,999,1067,1103,1178,38.1,32.7,34.5,25.1,84,82,80,84,28,29,26,19
481,1.2134e+16,1130,887,921,841,45.9,39.5,35.5,42.4,75,62,55,62,20,20,28,20
482,3.1114e+17,1074,911,909,772,45.1,42.4,41.5,44.2,73,64,66,60,25,26,19,20
483,1.6455e+16,1034,931,919,874,42.6,41.4,40.5,48,73,61,58,65,23,20,21,25
484,2.2346e+16,995,953,923,918,40.2,41,39.5,50.8,71,64,56,66,28,26,21,21
485,12540,968,980,958,1006,42.6,43.2,49.9,41.2,77,76,69,62,39,23,28,26
486,1.0755e+16,975,1001,977,1082,45.6,41.6,54.7,37.8,79,73,71,75,33,19,24,24
487,83661,974,1072,1034,1138,41.9,45.3,49,43.5,82,63,69,69,21,20,28,21
488,44.356,976,1088,1072,1084,40.5,51,45.7,46.1,84,60,69,65,24,18,21,19
489,1.0307e+18,991,1075,1098,1069,43.1,52.8,45.4,45,90,58,76,71,24,26,23,19
490,2.0767e+17,1012,1013,1111,1098,48,34.3,42.3,45,84,66,68,73,28,26,28,24
491,390.48,1002,980,1105,1060,44.8,26.1,37.3,41.8,88,68,68,65,28,22,22,18
492,6.9752e+17,975,960,1082,1024,41.3,19.6,31.3,33.2,82,66,77,66,28,22,16,26
493,0.52579,966,1011,1001,1011,44,20.5,25.4,24.7,80,68,77,67,34,28,18,30
494,0.41619,1037,1089,1001,1054,46.1,23.9,26.9,30.4,82,79,68,67,30,24,24,26
495,561.53,1353,1311,1238,1344,46.5,26.6,28.2,37.9,75,75,71,65,30,22,24,23
496,3.633,1435,1416,1392,1440,47.9,28.6,29.7,34.3,83,83,77,72,28,24,28,21
497,1.7573e+07,1098,888,939,927,44,39.3,42.9,41,81,61,62,62,22,20,21,18
498,153.55,1060,962,932,918,45.1,44.9,47.2,42.3,73,67,70,62,25,16,20,18
499,714.93,1017,971,942,919,43,48.4,44,44.5,72,58,69,64,20,16,18,18
500,1.7023e+16,973,973,962,914,41.5,51.9,42.2,48.8,76,59,60,66,34,20,22,22
501,91895,975,988,982,913,46.3,47.6,47.2,48.4,74,68,70,63,38,30,35,31
502,2548.5,988,1005,961,974,48.7,39.6,48.6,44.7,75,67,69,72,30,22,35,25
503,7.2405e+17,978,1067,1002,1080,44.1,42.1,44.8,43.9,82,65,66,67,30,24,19,26
504,912.21,959,1060,1051,1063,41.4,45.6,43.1,47.7,87,64,65,63,33,30,19,20
505,13.855,957,1046,1080,1071,43.2,44.2,42.4,47,95,56,76,69,27,25,16,20
506,2.0001e+17,971,1003,1075,1113,46.8,29.6,37.6,44.1,89,65,74,70,25,18,27,20
507,4596.8,980,966,1064,1062,44.6,25.8,33.2,40.9,87,75,75,67,29,19,18,26
508,17.509,985,928,1030,990,42.1,23.3,29.8,30.5,86,75,80,74,25,22,16,28
509,53.371,987,962,947,984,44.9,21.9,28,15.7,88,74,80,71,27,20,28,20
510,9.8302e+09,1019,1047,955,1027,46.6,22.5,26.1,14.4,90,82,80,77,25,24,30,24
511,33139,1182,1201,1134,1185,45.1,24.5,22.6,22.5,86,83,86,79,27,28,30,24
512,106.65,1237,1265,1255,1261,45.6,25.5,25.8,25.5,90,85,88,84,30,24,28,24
513,73793,1018,877,919,983,43.6,42.3,45.6,37.7,81,61,62,62,16,14,8,17
514,33610,1040,1002,949,1020,45.1,42,50.2,42.3,73,67,70,62,19,16,15,20
515,9.1753e+18,1012,1023,965,986,43.1,47.9,47.5,38.6,72,58,69,64,11,18,22,16
516,1.0005e+16,980,1010,1001,940,43.2,54.6,44.4,44.9,76,59,60,66,30,16,18,18
517,4.5966e+05,1009,1009,1033,877,50.1,53.7,45.5,53.3,74,68,70,63,32,33,35,22
518,2.4214e+05,1028,1035,1003,924,52.6,37.8,43.8,51.9,75,67,69,72,27,24,33,18
519,2.0648e+18,1009,1074,990,1029,46,37.9,39.8,42.5,82,65,66,67,35,26,22,23
520,1.8671,984,1044,1030,1032,43.3,40,38.8,48.2,87,64,65,63,31,28,26,26
521,531.98,962,1013,1046,1046,43.1,37.3,40.4,52,95,56,76,69,24,22,21,24
522,4.3727e+15,930,988,1041,1094,44.1,24.1,32,39.8,89,65,74,70,25,21,26,20
523,12110,936,959,1025,1064,43.5,23.2,27.5,32.8,87,75,75,67,30,24,18,24
524,742.53,953,917,1006,1003,42.2,24.8,25.4,26.5,86,75,80,74,30,18,23,22
525,4.2023,969,934,929,991,44.8,28,27.1,23,88,74,80,71,24,23,27,17
526,4.6232e+15,986,1016,934,1036,46,28.9,26.6,23.4,90,82,80,77,23,28,26,22
527,2.1879e+06,1071,1151,1064,1088,44.4,27.9,24.6,26.3,86,83,86,79,25,24,28,20
528,4196.6,1117,1173,1152,1135,44,25.8,26.9,31.2,90,85,88,84,33,22,26,26
529,1.4532e+09,1046,966,935,1105,41.9,46.3,38.8,38.3,77,54,62,59,16,16,20,20
530,1.0221e+05,1083,1009,963,1176,42.5,48.9,45.8,39.9,75,57,70,66,10,22,17,18
531,5.1082e+16,1080,1066,955,1097,41.3,44.6,48.1,39.3,77,61,76,63,14,21,17,14
532,1.1971e+16,1069,1078,954,1020,43.4,43.2,49.7,41.2,81,61,70,64,21,15,9,8
533,2.2404e+05,1088,1065,1039,925,51.7,40,53.8,58.6,80,62,74,71,31,29,21,18
534,2.0333e+06,1096,1080,1056,924,50.8,34.6,51.6,66.4,77,65,67,66,30,27,21,22
535,88794,1075,1076,1036,953,45.1,30.2,41.8,46.3,74,68,71,66,34,19,29,22
536,1.9526e+17,1054,1047,1019,964,44.4,29.2,40.8,47.4,76,69,68,66,28,21,25,28
537,8.2425e+18,1017,1020,1001,972,43.6,26.5,40.2,56.4,79,65,62,67,25,27,24,26
538,1.4479e+13,947,960,950,967,39.6,19.9,30.7,37.9,84,70,72,71,28,25,25,18
539,3.2134e+26,933,931,938,982,40.1,18.1,26.6,21.6,80,72,75,71,27,23,21,20
540,7.1245e+14,932,923,933,986,42.6,19.1,23.7,16.6,80,69,69,74,25,19,21,19
541,0.86906,959,971,943,1050,45.2,29.1,22.1,22.5,90,73,68,74,21,25,17,18
542,4.0603,986,1005,968,1088,44.7,33.1,21.2,22.2,88,75,81,72,25,25,25,19
543,6.905,1033,1086,1047,1055,45.9,30.3,30.5,30.7,92,80,90,84,33,21,27,21
544,1003.9,1038,1119,1077,1067,45.6,27.1,32.8,37,88,76,87,85,33,25,26,15
545,3368.1,1114,1055,965,1133,39.6,47.6,34,40.5,77,54,62,59,23,17,28,19
546,1.0256e+05,1077,1021,975,1241,40.4,51.2,42.6,39.1,75,57,70,66,17,21,18,13
547,6.531e+16,1066,1052,955,1164,40.7,47.4,46.8,44,77,61,76,63,21,23,19,15
548,3.6004e+07,1060,1063,933,1067,41.7,41,50.3,48.5,81,61,70,64,11,11,15,11
549,8.7447e+05,1060,1086,974,972,47.6,35.8,60.9,66.2,80,62,74,71,26,26,15,17
550,1.8197e+06,1054,1107,1004,961,47.4,31.5,63.5,75.7,77,65,67,66,26,24,17,23
551,5.4517e+05,1049,1078,1028,934,44.1,25.8,46.6,50.3,74,68,71,66,28,17,22,18
552,6.9769e+08,1037,1048,1011,937,44.3,23.1,41.9,49.4,76,69,68,66,28,19,20,16
553,768.73,1007,1035,991,951,44.4,19.7,39.2,52,79,65,62,67,20,21,21,23
554,713.12,955,970,944,939,40.3,18.8,27.7,33.2,84,70,72,71,30,26,22,25
555,326.27,957,927,929,952,40.1,22.4,24.9,20.9,80,72,75,71,26,24,18,23
556,100.68,961,921,918,980,43.1,23.2,24.2,14.8,80,69,69,74,22,19,19,21
