Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
290,0.010435,963,978,969,986,35.3,36,33.2,38.7,124,43,76,46,30,44,32,41
291,0.0056347,948,969,959,978,34.4,36,36.1,38.5,117,45,54,51,46,50,44,30
292,0.015904,943,982,972,977,34.3,37.5,37.5,39.1,116,39,94,105,47,44,58,27
293,0.025073,938,1001,989,978,35.8,40.1,37.4,39.9,119,47,77,77,39,50,44,36
294,0.0085141,924,976,983,948,37.5,40.1,36.2,38.7,121,45,77,131,53,51,45,45
295,0.010349,977,1006,997,1010,41.4,36.2,34.8,36.6,102,178,172,195,52,35,38,53
296,0.025337,987,1012,1006,1005,40.5,35.7,33.6,36.3,105,159,179,147,48,41,41,41
297,0.24824,962,1020,1019,1007,39.5,34.2,34.1,37.4,102,127,191,145,50,49,46,40
298,0.17144,935,1010,1010,1012,38,33.6,34.9,37.9,108,89,169,103,36,44,51,54
299,0.11132,913,991,991,997,35.2,33.4,35.2,36.9,108,87,121,163,43,44,47,49
300,0.11907,911,964,952,951,30.4,32.5,34,33.6,111,93,137,140,41,58,59,40
301,0.01197,910,968,955,947,30.7,32.2,32.6,32.5,118,149,185,140,34,36,66,62
302,0.027563,916,970,964,950,31.4,31.9,31.4,32.2,113,168,197,177,37,60,60,55
303,0.10067,947,970,949,954,31.9,32.8,31.5,33.8,121,78,86,80,40,57,50,49
304,0.010507,952,973,940,956,32.7,34.6,31.1,34.9,124,43,76,46,29,54,34,52
305,0.00317,934,969,956,949,33.5,36.2,32.5,35.9,117,45,54,51,48,46,37,40
306,0.0055642,938,958,962,944,33.7,36,34,36.4,116,39,94,105,62,32,40,42
307,0.051944,945,953,954,940,34.3,36.4,35,36.9,119,47,77,77,68,51,28,39
308,0.02579,922,937,926,913,36.4,39.6,35,36.2,121,45,77,131,57,51,43,24
309,0.0066992,974,1014,1003,1011,41.1,36.6,34.3,36.5,105,114,122,135,53,40,35,44
310,0.022949,977,1016,1011,1010,40.6,36.1,34.1,36.8,103,98,103,124,37,53,37,40
311,0.048924,959,1021,1015,1001,40.2,34.4,34.9,37.7,96,106,101,141,42,62,41,41
312,0.10469,934,1017,1002,995,38.7,34.9,35.1,37.9,105,120,126,143,38,48,54,49
313,0.080307,912,992,977,985,35.8,36.1,35.2,37.4,108,129,151,169,57,45,51,36
314,0.15529,909,945,944,951,31.8,33.5,33.2,34.5,99,122,164,160,48,46,47,47
315,0.042056,909,954,945,944,31.2,31.5,31.8,32.6,111,155,182,165,38,28,50,52
316,0.040024,909,961,951,949,31.1,31.4,31,31.8,105,179,184,224,39,45,39,36
317,0.031926,931,955,941,948,31.2,33.4,30.3,32.8,114,146,156,172,35,60,45,38
318,0.0043114,942,960,936,947,31.4,34.3,30,33.6,127,101,119,146,38,50,45,47
319,0.0025399,937,968,956,936,33.2,35.9,31.2,34.9,118,70,98,129,41,35,48,42
320,0.0042211,939,955,963,930,34.3,35.7,32.6,35.4,119,51,106,147,69,49,41,45
321,0.023374,942,938,948,921,34.6,35.3,34,35.8,131,59,89,117,71,70,37,51
322,0.026099,924,922,905,893,35,36.3,34.7,35.3,131,28,39,18,49,71,44,31
323,0.085448,966,1013,1007,1017,38.2,36.9,35.5,42.2,105,114,122,135,42,46,50,55
324,0.030782,950,1015,1010,1013,37.6,38.1,35.4,41.1,103,98,103,124,42,55,47,47
325,0.014046,964,1021,991,1001,40.1,35.5,36.4,40.6,96,106,101,141,47,62,49,42
326,0.024197,969,1028,977,991,40,35,36.3,40.2,105,120,126,143,47,54,61,39
327,0.016634,962,1021,975,981,38.6,36.3,34.8,39.6,108,129,151,169,52,58,45,37
328,0.0079387,935,968,975,963,36.2,35.3,31,36.4,99,122,164,160,40,47,43,41
329,0.008017,931,954,964,954,34.8,32.6,31,35.5,111,155,182,165,41,45,40,33
330,14.546,928,952,946,947,32.9,30.6,31.2,34.6,105,179,184,224,47,45,35,40
331,1.1104,913,953,934,939,29.6,32.9,30.4,34.5,114,146,156,172,50,53,38,37
332,0.044097,915,956,934,933,29.4,33.9,30.9,34.5,127,101,119,146,47,50,51,40
333,0.021183,939,962,949,920,31.1,34.2,32.7,35.3,118,70,98,129,61,48,58,35
334,0.019601,939,961,956,920,33,34.6,32.8,36.2,119,51,106,147,57,55,64,41
335,0.0059377,926,954,953,919,33.8,35.2,33.6,36.4,131,59,89,117,64,60,55,61
336,0.028664,902,932,916,912,33.1,36,36.5,36,131,28,39,18,76,54,52,54
337,0.05935,969,995,989,1012,38,36.6,36.6,43.8,102,117,111,133,41,39,51,51
338,0.22911,958,992,998,1006,36.8,38.7,35.7,43,98,104,118,138,56,44,53,44
339,0.029142,979,1010,993,1001,38.7,37.5,35.8,41.6,105,106,118,141,51,46,49,42
340,1.5762,995,1023,984,999,39.2,35.9,36.1,41.2,114,110,112,141,54,47,51,44
341,0.26625,992,1023,988,993,38.4,34.9,34.8,40.4,113,126,135,135,40,57,44,52
342,0.01102,953,992,999,973,37.1,34.3,31.7,37.1,104,140,149,155,44,58,40,45
343,0.010176,938,970,978,960,36.6,33.5,31.4,36.4,109,129,156,153,52,52,48,43
344,215.41,929,954,952,947,34.5,32.6,32,36.7,113,126,151,165,55,51,45,45
345,4.8316,906,954,929,931,29.4,33.5,31.2,35.8,114,139,176,173,58,41,41,48
346,0.11634,900,961,935,931,28.9,34.4,32,35.3,127,141,177,169,53,49,48,44
347,0.0207,920,958,938,918,30.7,34.8,34.3,35.5,121,130,157,152,64,55,55,46
348,0.064363,925,960,940,909,32.1,34.5,33.5,36.2,125,115,153,145,48,42,68,52
349,0.045653,918,960,945,912,33.2,35,33.1,36.2,132,108,150,148,65,58,50,53
350,0.082249,898,941,922,927,33.5,36.7,35.4,35.7,130,86,137,169,59,51,44,53
351,0.0042481,974,975,976,999,38.8,37.1,37.1,43.7,102,117,111,133,48,47,47,45
352,0.090799,974,971,984,995,37.9,38.4,36.3,43.1,98,104,118,138,52,42,38,50
353,0.035644,1000,1003,1005,1002,38,41.2,34.7,42,105,106,118,141,44,38,36,48
354,0.12682,1017,1018,1003,1010,38.1,39.2,35.4,42,114,110,112,141,50,47,38,51
355,0.0039551,1016,1018,1005,1009,37.5,36.1,35.5,41.6,113,126,135,135,55,53,34,54
356,0.0060783,967,999,1010,983,37.7,33,33.7,37.8,104,140,149,155,56,64,30,52
357,0.0072149,940,984,985,970,37.9,34.3,33.8,37.2,109,129,156,153,56,57,55,49
358,0.31003,920,962,949,951,36.4,35.5,34,37.7,113,126,151,165,46,64,40,48
359,0.022586,895,950,925,924,30.8,36,32.5,37.1,114,139,176,173,46,54,32,45
360,0.014884,889,961,933,924,29.9,35.6,32.5,35.7,127,141,177,169,59,42,40,43
361,0.054885,899,956,926,919,31.6,35.8,34.9,35.9,121,130,157,152,51,59,43,54
362,0.047246,905,955,928,906,32.6,35.3,33.9,36.1,125,115,153,145,75,62,53,49
363,0.20033,908,962,934,902,33.1,35,32.4,35.2,132,108,150,148,63,60,38,28
364,0.016119,902,952,928,928,34.4,37.5,33.2,34.8,130,86,137,169,42,55,37,35
365,0.0097984,994,973,1004,987,38.3,38,37.5,41.8,100,113,142,141,56,46,42,49
366,0.0032336,1002,987,998,986,38.6,37.4,39.3,41.7,100,104,145,136,50,52,45,39
367,0.008505,1032,1027,1022,1013,37.7,44.8,37.4,43.2,104,109,160,139,41,52,44,42
368,0.0038654,1033,1033,1024,1029,37.2,46,36.6,45.2,117,131,173,166,53,49,43,50
369,0.004558,1019,1021,1024,1034,37.7,43,37.5,46.3,122,179,217,225,61,63,43,59
370,0.77876,980,997,1006,993,39.4,35.8,40.6,42.4,115,180,223,256,58,48,48,45
371,0.81946,952,991,982,973,39.9,36.9,39.4,40.9,123,154,217,224,46,53,48,40
372,0.010629,922,981,945,962,40,39.7,38.2,41.2,126,148,192,186,38,49,43,32
373,0.021257,892,966,933,944,36.5,40.3,36.8,41.2,118,147,180,166,41,52,35,44
374,0.05098,893,962,942,932,34.1,38.1,35.3,39.4,120,161,186,189,45,41,34,42
375,0.049745,895,953,924,934,33.3,36.9,33.1,37.5,119,168,180,185,53,56,42,44
376,0.083447,888,953,924,930,34.2,36.1,33.4,37.2,134,162,192,180,65,67,56,38
377,0.055068,885,960,936,917,34.5,35.2,33.6,36.2,130,159,184,184,58,31,56,26
378,0.0077416,909,964,957,921,35.6,36.3,33.2,34.4,123,158,183,200,65,36,54,24
379,0.011517,1000,987,1022,1006,35.6,37.4,39.1,43.1,100,113,142,141,52,58,44,33
380,0.036214,1000,1012,1022,1005,36.6,37.1,40.8,42.3,100,104,145,136,38,55,55,33
381,0.017888,1027,1053,1034,1028,36.5,43.4,41.8,44.5,104,109,160,139,46,52,48,45
382,0.0039904,1024,1052,1027,1042,37.4,44.8,39.9,47.5,117,131,173,166,54,42,55,49
383,0.013594,1014,1032,1020,1044,38.7,43.1,39.5,49.7,122,179,217,225,47,57,66,63
384,0.15239,991,993,1002,992,40.7,38.8,41.7,46.5,115,180,223,256,54,60,61,67
385,0.059463,971,983,980,971,40.2,39.6,41.4,44.1,123,154,217,224,42,60,55,53
386,0.0031856,948,979,955,962,39.8,41,39.7,43.2,126,148,192,186,37,47,52,40
387,0.082231,919,978,953,964,38.8,40.5,38.5,43.3,118,147,180,166,48,54,47,63
388,0.0106,916,971,959,947,36.5,38.7,37.7,41.7,120,161,186,189,51,62,30,47
389,0.02245,907,952,932,933,33.1,37,34.7,38.1,119,168,180,185,54,60,44,43
390,0.088457,896,947,926,932,33.7,36,34.5,37.5,134,162,192,180,50,58,55,46
391,0.017163,887,950,939,925,34.3,34.9,35.2,36.7,130,159,184,184,72,34,58,34
392,0.01795,909,961,963,922,35.1,35.7,35.8,35.2,123,158,183,200,68,31,61,31
393,0.0046743,1000,1006,1027,1031,32.3,36.3,41.2,44.3,101,170,219,224,41,47,45,34
394,0.0078327,988,1031,1046,1029,34.3,37.1,41.9,44.3,106,153,234,220,43,43,52,44
395,0.0042741,1003,1069,1057,1042,35.1,41.7,46,45.7,100,184,231,231,44,51,47,59
396,0.0021585,1009,1062,1040,1058,36.1,42,44.5,49.5,111,229,269,285,29,38,47,51
397,0.01259,1010,1048,1021,1057,39.2,41.3,42.2,52.6,113,294,370,386,34,50,54,47
398,0.082079,1006,1002,1003,999,41.3,41.2,41.5,49.7,110,269,354,388,42,81,58,71
399,0.030793,999,982,984,974,39.8,42.3,41.9,47,120,270,345,375,35,78,62,72
400,0.0063643,987,976,967,970,38.8,43,41.5,45.4,120,289,316,344,40,56,52,68
401,0.0096902,965,985,974,977,39.5,40.6,40.1,44.7,116,264,282,285,46,66,63,61
402,0.033547,953,982,973,963,38.8,38.5,40.1,43.3,109,243,265,280,63,56,34,47
403,0.055726,920,951,941,933,33.8,37.6,37.8,38.4,116,257,281,290,78,60,35,46
404,0.035513,910,942,929,929,32.6,36.9,37.1,37.1,135,267,291,275,68,52,50,27
405,0.010001,901,941,933,927,32.9,35.4,37,36.4,133,270,282,280,60,50,55,35
406,1.3327,914,951,961,932,34.5,35.4,37.4,35.1,126,273,283,285,53,44,62,52
407,0.00416,968,1038,1021,1046,29.4,36.5,42.6,47.2,101,170,219,224,40,26,35,43
408,0.0015278,959,1046,1050,1046,31.3,38.8,42.2,47.8,106,153,234,220,54,52,51,48
409,0.00066425,959,1055,1093,1042,33.6,43,47.9,48.1,100,184,231,231,41,51,48,59
410,0.0016983,965,1067,1073,1055,34,42.4,49.2,51.6,111,229,269,285,37,47,48,52
411,0.015673,980,1079,1046,1067,35.3,41.6,46.6,55.1,113,294,370,386,40,42,52,49
412,0.072319,1013,1072,1020,1051,39.1,44,40.8,52.4,110,269,354,388,43,57,58,48
413,0.019647,1021,1049,1006,1035,38.9,45.2,42.9,47.7,120,270,345,375,49,51,45,55
414,0.013036,1022,1028,999,1023,37.6,45.1,45.2,45.5,120,289,316,344,49,37,53,56
415,0.014829,1033,1006,1002,994,37.6,42.8,44.1,45.7,116,264,282,285,48,46,60,44
416,0.048121,1012,999,992,979,39.2,40.7,42.6,44.6,109,243,265,280,40,34,39,40
417,0.21686,946,966,955,957,37.6,37.6,40.9,40.4,116,257,281,290,89,42,39,41
418,0.007861,929,951,948,945,33.9,37.5,39.2,38.1,135,267,291,275,66,35,44,20
419,0.012925,923,941,943,933,31.3,37.3,37.6,36.3,133,270,282,280,26,30,34,42
420,0.14263,925,944,942,946,35.7,35.8,36,34.1,126,273,283,285,55,38,41,46
421,0.072307,973,1033,1021,1017,39.8,38.1,38,37.6,100,280,236,294,58,35,46,51
422,0.0285,976,1038,1026,1013,38.4,36,34.6,37.4,109,171,175,197,63,38,43,46
423,0.039546,968,1057,1047,1042,38.8,33.3,34.6,38,112,130,166,157,68,46,46,48
424,0.053849,962,1056,1046,1047,37.4,33.2,36,37.4,109,99,131,90,49,52,67,58
425,3.0127,954,1048,1026,1028,34.1,34.2,36.6,35.9,104,85,87,118,54,46,48,71
426,5206.7,935,1006,985,974,30.6,34.7,34.2,34.8,109,69,95,121,55,49,62,61
427,0.0090394,939,994,983,964,32.1,33,33.1,34.5,110,113,134,112,55,44,48,30
428,0.28744,955,989,990,969,33.8,31.5,32.9,34.4,102,135,208,182,50,61,44,38
429,0.02162,969,987,985,982,35,34.4,33.4,37.1,107,132,194,194,43,51,43,43
430,0.019208,963,978,969,986,35.3,36,33.2,38.7,126,115,159,142,24,47,47,49
431,0.012628,948,969,959,978,34.4,36,36.1,38.5,124,65,75,59,35,53,47,45
432,0.010099,943,982,972,977,34.3,37.5,37.5,39.1,112,40,62,46,39,53,52,54
433,0.01181,938,1001,989,978,35.8,40.1,37.4,39.9,123,39,87,108,39,59,45,41
434,0.0028816,924,976,983,948,37.5,40.1,36.2,38.7,123,63,101,116,45,53,50,41
435,0.002198,977,1006,997,1010,41.4,36.2,34.8,36.6,100,280,236,294,54,46,52,66
436,0.029234,987,1012,1006,1005,40.5,35.7,33.6,36.3,109,171,175,197,55,47,51,54
437,0.28944,962,1020,1019,1007,39.5,34.2,34.1,37.4,112,130,166,157,60,58,54,49
438,0.49736,935,1010,1010,1012,38,33.6,34.9,37.9,109,99,131,90,53,50,57,56
439,704.95,913,991,991,997,35.2,33.4,35.2,36.9,104,85,87,118,53,49,47,54
440,0.00095614,911,964,952,951,30.4,32.5,34,33.6,109,69,95,121,59,56,55,46
441,0.019176,910,968,955,947,30.7,32.2,32.6,32.5,110,113,134,112,42,37,58,47
442,0.19832,916,970,964,950,31.4,31.9,31.4,32.2,102,135,208,182,47,59,39,36
443,0.029995,947,970,949,954,31.9,32.8,31.5,33.8,107,132,194,194,50,46,50,42
444,0.014256,952,973,940,956,32.7,34.6,31.1,34.9,126,115,159,142,46,48,47,48
445,0.0032439,934,969,956,949,33.5,36.2,32.5,35.9,124,65,75,59,45,56,50,42
446,0.0032004,938,958,962,944,33.7,36,34,36.4,112,40,62,46,49,57,56,54
447,0.01032,945,953,954,940,34.3,36.4,35,36.9,123,39,87,108,70,60,37,46
448,0.0071455,922,937,926,913,36.4,39.6,35,36.2,123,63,101,116,61,51,43,35
449,0.0053461,974,1014,1003,1011,41.1,36.6,34.3,36.5,96,150,140,179,55,36,54,49
450,0.063836,977,1016,1011,1010,40.6,36.1,34.1,36.8,109,109,111,123,42,50,46,43
451,0.042758,959,1021,1015,1001,40.2,34.4,34.9,37.7,113,116,130,142,49,61,46,40
452,0.21259,934,1017,1002,995,38.7,34.9,35.1,37.9,110,125,154,134,47,45,44,50
453,0.095612,912,992,977,985,35.8,36.1,35.2,37.4,112,121,146,133,63,42,41,36
454,0.082098,909,945,944,951,31.8,33.5,33.2,34.5,108,116,130,156,52,43,44,52
455,0.22865,909,954,945,944,31.2,31.5,31.8,32.6,109,135,178,170,44,35,50,55
456,0.15709,909,961,951,949,31.1,31.4,31,31.8,109,171,215,247,52,51,48,42
457,0.030302,931,955,941,948,31.2,33.4,30.3,32.8,111,183,220,273,47,54,53,42
458,0.001484,942,960,936,947,31.4,34.3,30,33.6,131,151,222,213,61,55,45,47
459,0.0013306,937,968,956,936,33.2,35.9,31.2,34.9,128,113,161,160,40,43,50,39
460,0.0027181,939,955,963,930,34.3,35.7,32.6,35.4,124,71,110,132,56,46,47,50
461,0.016697,942,938,948,921,34.6,35.3,34,35.8,127,59,135,150,64,70,42,62
462,0.029664,924,922,905,893,35,36.3,34.7,35.3,124,60,118,110,58,73,45,49
463,0.023824,966,1013,1007,1017,38.2,36.9,35.5,42.2,96,150,140,179,48,36,58,46
464,0.021129,950,1015,1010,1013,37.6,38.1,35.4,41.1,109,109,111,123,44,43,45,44
465,0.013014,964,1021,991,1001,40.1,35.5,36.4,40.6,113,116,130,142,46,49,44,41
466,0.04294,969,1028,977,991,40,35,36.3,40.2,110,125,154,134,50,39,50,42
467,0.034268,962,1021,975,981,38.6,36.3,34.8,39.6,112,121,146,133,65,44,45,43
468,0.20435,935,968,975,963,36.2,35.3,31,36.4,108,116,130,156,53,37,46,59
469,0.061821,931,954,964,954,34.8,32.6,31,35.5,109,135,178,170,51,45,46,42
470,298.37,928,952,946,947,32.9,30.6,31.2,34.6,109,171,215,247,47,54,54,46
471,0.10717,913,953,934,939,29.6,32.9,30.4,34.5,111,183,220,273,55,59,46,45
472,0.034017,915,956,934,933,29.4,33.9,30.9,34.5,131,151,222,213,63,49,58,42
473,0.043267,939,962,949,920,31.1,34.2,32.7,35.3,128,113,161,160,60,49,51,32
474,0.015405,939,961,956,920,33,34.6,32.8,36.2,124,71,110,132,38,55,40,40
475,0.022649,926,954,953,919,33.8,35.2,33.6,36.4,127,59,135,150,60,63,55,61
476,0.065484,902,932,916,912,33.1,36,36.5,36,124,60,118,110,73,58,56,54
477,0.023114,969,995,989,1012,38,36.6,36.6,43.8,105,85,104,123,48,53,49,49
478,0.091284,958,992,998,1006,36.8,38.7,35.7,43,109,105,102,124,56,48,52,44
479,0.0053586,979,1010,993,1001,38.7,37.5,35.8,41.6,108,88,119,134,51,47,49,46
480,0.26107,995,1023,984,999,39.2,35.9,36.1,41.2,114,97,96,137,54,54,60,55
481,0.11354,992,1023,988,993,38.4,34.9,34.8,40.4,112,114,122,131,40,51,49,57
482,0.0078739,953,992,999,973,37.1,34.3,31.7,37.1,111,133,153,141,40,39,52,40
483,11647,938,970,978,960,36.6,33.5,31.4,36.4,108,133,158,150,48,42,55,37
484,844.52,929,954,952,947,34.5,32.6,32,36.7,117,127,146,166,44,47,48,42
485,0.50486,906,954,929,931,29.4,33.5,31.2,35.8,120,129,160,184,62,45,38,41
486,0.089611,900,961,935,931,28.9,34.4,32,35.3,125,135,183,178,61,43,53,38
487,0.052683,920,958,938,918,30.7,34.8,34.3,35.5,131,141,169,165,59,62,47,38
488,0.26476,925,960,940,909,32.1,34.5,33.5,36.2,127,121,157,152,48,54,65,44
489,0.058877,918,960,945,912,33.2,35,33.1,36.2,129,112,179,160,62,56,54,52
490,0.095421,898,941,922,927,33.5,36.7,35.4,35.7,130,90,169,174,50,50,51,47
491,0.0068008,974,975,976,999,38.8,37.1,37.1,43.7,105,85,104,123,48,57,54,43
492,0.0027971,974,971,984,995,37.9,38.4,36.3,43.1,109,105,102,124,47,49,50,43
493,0.0013352,1000,1003,1005,1002,38,41.2,34.7,42,108,88,119,134,40,42,47,45
494,0.01741,1017,1018,1003,1010,38.1,39.2,35.4,42,114,97,96,137,38,55,48,46
495,0.013562,1016,1018,1005,1009,37.5,36.1,35.5,41.6,112,114,122,131,41,48,41,48
496,0.0051224,967,999,1010,983,37.7,33,33.7,37.8,111,133,153,141,50,44,52,54
497,1.0388,940,984,985,970,37.9,34.3,33.8,37.2,108,133,158,150,53,44,55,47
498,3.2602,920,962,949,951,36.4,35.5,34,37.7,117,127,146,166,52,44,45,47
499,0.04399,895,950,925,924,30.8,36,32.5,37.1,120,129,160,184,53,55,34,43
500,0.017995,889,961,933,924,29.9,35.6,32.5,35.7,125,135,183,178,53,45,42,47
501,0.05112,899,956,926,919,31.6,35.8,34.9,35.9,131,141,169,165,37,54,45,59
502,0.17826,905,955,928,906,32.6,35.3,33.9,36.1,127,121,157,152,59,46,57,59
503,0.18674,908,962,934,902,33.1,35,32.4,35.2,129,112,179,160,48,57,39,44
504,0.033043,902,952,928,928,34.4,37.5,33.2,34.8,130,90,169,174,31,60,49,44
505,0.0083101,994,973,1004,987,38.3,38,37.5,41.8,104,111,153,138,49,42,55,45
506,0.0045602,1002,987,998,986,38.6,37.4,39.3,41.7,107,116,146,146,36,49,55,37
507,0.008742,1032,1027,1022,1013,37.7,44.8,37.4,43.2,107,101,148,160,30,50,55,40
508,0.05809,1033,1033,1024,1029,37.2,46,36.6,45.2,116,131,156,173,32,57,50,39
509,0.098415,1019,1021,1024,1034,37.7,43,37.5,46.3,119,169,183,192,50,57,43,53
510,0.0054324,980,997,1006,993,39.4,35.8,40.6,42.4,113,190,223,218,69,45,43,51
511,0.0070242,952,991,982,973,39.9,36.9,39.4,40.9,110,168,188,209,52,54,49,51
512,0.0068922,922,981,945,962,40,39.7,38.2,41.2,119,140,160,155,70,51,51,52
513,0.047394,892,966,933,944,36.5,40.3,36.8,41.2,125,132,150,143,64,59,42,49
514,0.024913,893,962,942,932,34.1,38.1,35.3,39.4,120,150,163,163,73,43,44,53
515,0.025615,895,953,924,934,33.3,36.9,33.1,37.5,127,165,164,192,52,44,48,61
516,0.015354,888,953,924,930,34.2,36.1,33.4,37.2,118,169,180,186,49,55,48,58
517,0.020274,885,960,936,917,34.5,35.2,33.6,36.2,125,168,196,198,55,37,59,42
518,0.014746,909,964,957,921,35.6,36.3,33.2,34.4,128,176,205,218,57,47,65,32
519,0.025091,1000,987,1022,1006,35.6,37.4,39.1,43.1,104,111,153,138,47,43,50,38
520,0.025531,1000,1012,1022,1005,36.6,37.1,40.8,42.3,107,116,146,146,36,50,57,35
521,0.026426,1027,1053,1034,1028,36.5,43.4,41.8,44.5,107,101,148,160,46,60,57,45
522,0.0089084,1024,1052,1027,1042,37.4,44.8,39.9,47.5,116,131,156,173,43,66,71,61
523,0.050876,1014,1032,1020,1044,38.7,43.1,39.5,49.7,119,169,183,192,44,63,69,71
524,0.03564,991,993,1002,992,40.7,38.8,41.7,46.5,113,190,223,218,51,62,72,65
525,0.033553,971,983,980,971,40.2,39.6,41.4,44.1,110,168,188,209,44,58,62,51
526,0.0044027,948,979,955,962,39.8,41,39.7,43.2,119,140,160,155,76,45,50,37
527,0.010624,919,978,953,964,38.8,40.5,38.5,43.3,125,132,150,143,75,53,60,58
528,0.0076315,916,971,959,947,36.5,38.7,37.7,41.7,120,150,163,163,73,59,66,51
529,0.11707,907,952,932,933,33.1,37,34.7,38.1,127,165,164,192,50,56,54,54
530,0.026202,896,947,926,932,33.7,36,34.5,37.5,118,169,180,186,49,59,51,55
531,0.0066806,887,950,939,925,34.3,34.9,35.2,36.7,125,168,196,198,67,34,55,36
532,0.021792,909,961,963,922,35.1,35.7,35.8,35.2,128,176,205,218,59,36,61,29
533,0.0041342,1000,1006,1027,1031,32.3,36.3,41.2,44.3,98,188,239,226,44,52,44,37
534,0.0089628,988,1031,1046,1029,34.3,37.1,41.9,44.3,102,178,251,233,49,50,50,47
535,0.0022585,1003,1069,1057,1042,35.1,41.7,46,45.7,105,194,234,237,49,62,52,57
536,0.0031549,1009,1062,1040,1058,36.1,42,44.5,49.5,112,239,274,298,49,55,63,58
537,0.002369,1010,1048,1021,1057,39.2,41.3,42.2,52.6,114,278,312,339,48,56,68,58
538,0.055705,1006,1002,1003,999,41.3,41.2,41.5,49.7,105,284,338,352,51,76,82,76
539,0.03171,999,982,984,974,39.8,42.3,41.9,47,110,274,307,326,38,71,63,61
540,0.0042464,987,976,967,970,38.8,43,41.5,45.4,117,272,299,305,55,47,35,44
541,0.0032526,965,985,974,977,39.5,40.6,40.1,44.7,120,272,287,289,63,66,64,53
542,0.0051286,953,982,973,963,38.8,38.5,40.1,43.3,116,255,268,290,56,69,64,50
543,0.037917,920,951,941,933,33.8,37.6,37.8,38.4,116,247,266,295,67,70,46,62
544,0.071185,910,942,929,929,32.6,36.9,37.1,37.1,117,261,283,301,64,57,39,50
545,0.019351,901,941,933,927,32.9,35.4,37,36.4,125,273,284,316,45,47,50,36
546,0.09339,914,951,961,932,34.5,35.4,37.4,35.1,128,305,291,320,41,40,58,47
547,0.0051997,968,1038,1021,1046,29.4,36.5,42.6,47.2,98,188,239,226,61,35,47,38
548,0.0044275,959,1046,1050,1046,31.3,38.8,42.2,47.8,102,178,251,233,59,56,56,48
549,0.00066134,959,1055,1093,1042,33.6,43,47.9,48.1,105,194,234,237,44,50,51,53
550,0.002885,965,1067,1073,1055,34,42.4,49.2,51.6,112,239,274,298,54,46,46,47
551,0.19217,980,1079,1046,1067,35.3,41.6,46.6,55.1,114,278,312,339,49,37,49,45
552,11.307,1013,1072,1020,1051,39.1,44,40.8,52.4,105,284,338,352,53,56,58,48
553,0.15078,1021,1049,1006,1035,38.9,45.2,42.9,47.7,110,274,307,326,58,48,46,51
554,0.0070761,1022,1028,999,1023,37.6,45.1,45.2,45.5,117,272,299,305,50,39,43,46
555,0.0069963,1033,1006,1002,994,37.6,42.8,44.1,45.7,120,272,287,289,59,52,51,41
556,0.014473,1012,999,992,979,39.2,40.7,42.6,44.6,116,255,268,290,47,50,55,55
557,0.30608,946,966,955,957,37.6,37.6,40.9,40.4,116,247,266,295,81,51,52,63
558,0.010241,929,951,948,945,33.9,37.5,39.2,38.1,117,261,283,301,54,53,63,43
559,0.0061051,923,941,943,933,31.3,37.3,37.6,36.3,125,273,284,316,22,47,45,43
560,0.0090987,925,944,942,946,35.7,35.8,36,34.1,128,305,291,320,52,49,48,43
561,0.43598,973,1033,1021,1017,39.8,38.1,38,37.6,101,281,245,302,60,44,64,65
562,0.024618,976,1038,1026,1013,38.4,36,34.6,37.4,106,216,192,240,64,48,54,64
563,0.011358,968,1057,1047,1042,38.8,33.3,34.6,38,108,111,116,194,58,66,54,41
564,0.067157,962,1056,1046,1047,37.4,33.2,36,37.4,107,71,83,77,42,59,55,41
565,3.6693,954,1048,1026,1028,34.1,34.2,36.6,35.9,107,80,74,104,41,56,38,43
566,526.1,935,1006,985,974,30.6,34.7,34.2,34.8,113,59,74,83,53,49,60,50
567,0.0053908,939,994,983,964,32.1,33,33.1,34.5,124,102,87,67,65,53,46,46
568,0.0097209,955,989,990,969,33.8,31.5,32.9,34.4,121,68,95,127,51,56,49,49
569,0.0066925,969,987,985,982,35,34.4,33.4,37.1,112,111,186,161,59,47,46,50
570,0.017811,963,978,969,986,35.3,36,33.2,38.7,121,126,201,172,32,42,44,48
571,0.0096468,948,969,959,978,34.4,36,36.1,38.5,126,115,233,182,30,41,44,47
572,0.003085,943,982,972,977,34.3,37.5,37.5,39.1,111,58,98,100,46,56,56,50
573,0.0037693,938,1001,989,978,35.8,40.1,37.4,39.9,123,32,80,120,55,63,59,39
574,0.00081898,924,976,983,948,37.5,40.1,36.2,38.7,123,56,107,140,39,45,54,50
575,0.034336,977,1006,997,1010,41.4,36.2,34.8,36.6,101,281,245,302,52,59,62,74
576,0.027832,987,1012,1006,1005,40.5,35.7,33.6,36.3,106,216,192,240,52,60,59,75
577,0.020179,962,1020,1019,1007,39.5,34.2,34.1,37.4,108,111,116,194,61,61,52,48
578,0.19999,935,1010,1010,1012,38,33.6,34.9,37.9,107,71,83,77,53,57,49,46
579,0.86585,913,991,991,997,35.2,33.4,35.2,36.9,107,80,74,104,49,56,42,50
580,0.052566,911,964,952,951,30.4,32.5,34,33.6,113,59,74,83,54,55,52,44
