Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
294,0.15357,898,941,922,927,33.5,36.7,35.4,35.7,118,78,71,120,55,53,36,41
295,0.031015,894,928,912,921,33.2,36.7,35.2,36.6,125,50,76,122,53,57,73,51
296,0.013289,887,923,914,915,33.2,35.7,34.2,37.3,124,67,100,111,52,65,73,62
297,0.0087311,911,919,921,917,35.2,36.4,34.2,36,126,87,126,116,38,69,71,57
298,0.020214,940,984,985,970,37.9,34.3,33.8,37.2,116,110,146,137,46,46,59,39
299,0.15031,920,962,949,951,36.4,35.5,34,37.7,116,139,164,148,52,49,40,45
300,0.013283,895,950,925,924,30.8,36,32.5,37.1,113,132,152,151,37,50,51,53
301,0.011414,889,961,933,924,29.9,35.6,32.5,35.7,117,135,133,157,42,42,51,53
302,0.20651,899,956,926,919,31.6,35.8,34.9,35.9,117,129,132,164,62,62,37,51
303,0.95398,905,955,928,906,32.6,35.3,33.9,36.1,124,115,143,159,60,54,31,49
304,0.051826,908,962,934,902,33.1,35,32.4,35.2,113,99,102,130,56,52,55,40
305,0.16626,902,952,928,928,34.4,37.5,33.2,34.8,118,78,71,120,45,74,56,56
306,0.37886,897,938,917,935,34.9,37.8,33.7,36,125,50,76,122,62,73,73,65
307,0.068777,887,934,915,926,34.7,37.3,33.6,37.3,124,67,100,111,59,73,91,67
308,0.0026081,903,939,932,929,35.9,38.6,33.6,36.7,126,87,126,116,43,57,67,50
309,0.056594,952,991,982,973,39.9,36.9,39.4,40.9,111,123,162,161,39,50,38,46
310,0.11348,922,981,945,962,40,39.7,38.2,41.2,117,153,163,184,34,51,30,43
311,0.012047,892,966,933,944,36.5,40.3,36.8,41.2,117,156,163,179,50,55,49,37
312,0.0034047,893,962,942,932,34.1,38.1,35.3,39.4,113,156,159,170,57,49,34,53
313,0.067515,895,953,924,934,33.3,36.9,33.1,37.5,114,162,174,182,49,55,33,56
314,0.073325,888,953,924,930,34.2,36.1,33.4,37.2,122,172,199,214,51,50,38,58
315,0.011116,885,960,936,917,34.5,35.2,33.6,36.2,116,163,171,199,64,61,63,55
316,0.013473,909,964,957,921,35.6,36.3,33.2,34.4,115,145,153,176,44,76,50,70
317,0.0070739,919,955,950,938,36.5,37.7,33.8,36.6,123,148,151,184,62,63,60,57
318,0.013096,912,942,947,950,37.3,38.1,35.2,38.7,135,151,174,196,59,64,78,52
319,0.015842,913,956,971,969,38.8,40.4,36.9,38.3,126,165,195,187,55,76,37,58
320,0.085932,971,983,980,971,40.2,39.6,41.4,44.1,111,123,162,161,42,50,44,47
321,0.0082781,948,979,955,962,39.8,41,39.7,43.2,117,153,163,184,40,44,47,40
322,0.034028,919,978,953,964,38.8,40.5,38.5,43.3,117,156,163,179,56,58,37,44
323,0.014302,916,971,959,947,36.5,38.7,37.7,41.7,113,156,159,170,51,43,22,48
324,0.065499,907,952,932,933,33.1,37,34.7,38.1,114,162,174,182,49,54,35,60
325,0.11121,896,947,926,932,33.7,36,34.5,37.5,122,172,199,214,55,61,49,58
326,0.11632,887,950,939,925,34.3,34.9,35.2,36.7,116,163,171,199,57,75,48,60
327,0.026618,909,961,963,922,35.1,35.7,35.8,35.2,115,145,153,176,51,75,50,70
328,0.0069791,926,958,965,943,35.7,36.8,36.2,36.7,123,148,151,184,44,77,66,57
329,0.0054672,929,947,960,958,36.4,37.6,37.5,39,135,151,174,196,35,73,61,49
330,0.0058995,923,955,983,985,39.2,40.4,39.6,39.8,126,165,195,187,51,78,52,85
331,0.065733,974,1021,1011,985,33.5,35.2,34.6,36.6,117,55,7,68,46,48,29,35
332,0.016692,981,1017,1017,981,36.1,34.8,35.2,37.5,120,77,88,139,44,47,25,18
333,0.039697,985,1012,1030,990,37.5,37.1,33.9,41.6,117,98,95,136,43,60,38,21
334,0.11716,986,1013,1021,1001,37.4,38.2,34.4,42.4,133,40,36,73,66,33,36,30
335,0.28418,963,997,1000,991,38.3,40.2,37.7,41.4,138,40,71,57,69,53,59,51
336,0.074517,951,990,1002,977,38.3,40.9,37.7,41,130,22,88,51,55,45,57,44
337,0.025073,946,992,1003,965,37.6,40.3,37,41.1,118,39,155,87,53,48,59,41
338,0.0066159,940,981,976,958,36.9,36.8,36.3,38.6,139,61,97,146,51,42,1,43
339,0.0015524,945,971,966,951,37,36.1,36.1,36.2,143,64,113,128,57,46,35,7
340,0.019502,949,968,969,949,37.3,36.4,36.4,34.5,132,68,77,89,53,55,39,1
341,0.051281,906,970,984,964,39.9,35.3,34.9,34.8,128,39,6,16,54,63,53,22
342,0.10378,958,1007,999,981,32.8,33.7,33.4,35.2,117,55,7,68,52,64,44,41
343,0.011086,968,1004,1007,979,34.8,33.1,33.7,35.4,120,77,88,139,49,67,36,38
344,0.020426,971,993,1011,995,36.7,35.8,33.6,38.9,117,98,95,136,38,53,42,47
345,0.075713,968,986,996,1000,36.8,37.1,33.6,40.5,133,40,36,73,56,36,34,31
346,10.562,953,977,973,988,36.3,37.7,37.1,40.2,138,40,71,57,70,55,47,33
347,0.54858,946,986,983,978,36.2,39.4,38.1,40.1,130,22,88,51,39,57,62,29
348,0.018281,940,1001,999,969,37.2,40.4,37.2,40.6,118,39,155,87,35,47,61,21
349,0.0053536,933,980,984,949,37.1,37.2,35.8,38.6,139,61,97,146,53,42,0,43
350,2056.6,942,953,964,939,36,34.3,35.8,35.7,143,64,113,128,62,34,15,40
351,8.747,950,945,958,940,35.9,33.5,35.6,33.2,132,68,77,89,52,45,20,80
352,0.0067863,915,935,963,953,40.5,32.4,34.2,32.8,128,39,6,16,46,75,46,56
353,0.096057,939,994,983,964,32.1,33,33.1,34.5,115,141,149,100,65,64,53,38
354,0.039578,955,989,990,969,33.8,31.5,32.9,34.4,106,85,110,75,56,73,54,60
355,0.01578,969,987,985,982,35,34.4,33.4,37.1,119,61,73,81,54,69,52,49
356,0.010937,963,978,969,986,35.3,36,33.2,38.7,122,78,77,70,44,59,35,41
357,0.043006,948,969,959,978,34.4,36,36.1,38.5,124,55,77,78,65,68,40,40
358,0.043189,943,982,972,977,34.3,37.5,37.5,39.1,124,34,80,101,50,60,60,27
359,0.052246,938,1001,989,978,35.8,40.1,37.4,39.9,120,61,109,117,49,50,48,19
360,0.058562,924,976,983,948,37.5,40.1,36.2,38.7,129,36,116,163,64,43,27,53
361,127.87,936,940,958,929,36.1,37.1,37.3,36.9,130,41,85,71,58,30,30,76
362,0.082027,959,918,937,929,35.1,34.8,37.1,34.9,116,46,47,63,52,43,41,104
363,0.013405,947,898,921,916,39.7,31.7,33.9,32.5,116,35,22,35,57,60,54,88
364,0.05678,910,968,955,947,30.7,32.2,32.6,32.5,115,141,149,100,49,42,43,47
365,0.051071,916,970,964,950,31.4,31.9,31.4,32.2,106,85,110,75,52,65,57,44
366,0.14796,947,970,949,954,31.9,32.8,31.5,33.8,119,61,73,81,53,77,53,42
367,0.055313,952,973,940,956,32.7,34.6,31.1,34.9,122,78,77,70,35,70,45,56
368,0.0099321,934,969,956,949,33.5,36.2,32.5,35.9,124,55,77,78,56,67,50,53
369,0.0090769,938,958,962,944,33.7,36,34,36.4,124,34,80,101,67,54,51,42
370,0.032306,945,953,954,940,34.3,36.4,35,36.9,120,61,109,117,65,62,40,40
371,0.021486,922,937,926,913,36.4,39.6,35,36.2,129,36,116,163,42,50,61,49
372,0.06257,912,927,929,910,36.5,39,36.1,35.2,130,41,85,71,40,32,63,70
373,0.0032136,925,922,934,923,36.1,36.7,36.7,34.2,116,46,47,63,53,47,53,81
374,0.0057761,946,920,913,923,37,32.8,35.1,34.4,116,35,22,35,63,56,80,53
375,0.066386,909,954,945,944,31.2,31.5,31.8,32.6,116,158,169,163,36,48,44,58
376,0.88842,909,961,951,949,31.1,31.4,31,31.8,105,135,159,151,44,60,46,41
377,0.023691,931,955,941,948,31.2,33.4,30.3,32.8,119,115,124,141,43,76,50,44
378,0.017228,942,960,936,947,31.4,34.3,30,33.6,122,102,97,128,42,63,50,50
379,0.0061476,937,968,956,936,33.2,35.9,31.2,34.9,119,78,99,132,57,66,50,45
380,0.02307,939,955,963,930,34.3,35.7,32.6,35.4,127,59,102,151,62,70,44,36
381,0.011262,942,938,948,921,34.6,35.3,34,35.8,135,55,82,84,57,70,42,38
382,0.034371,924,922,905,893,35,36.3,34.7,35.3,121,31,91,66,29,45,49,49
383,0.008387,910,921,913,895,35.9,36.2,34.5,34.2,129,7,95,100,42,45,57,62
384,0.0071392,910,922,934,918,36.3,34.6,34.2,33.2,125,12,116,127,52,60,36,67
385,0.010422,931,922,918,931,36,32.3,34.6,33.5,127,38,92,105,54,65,90,30
386,0.034445,931,954,964,954,34.8,32.6,31,35.5,116,158,169,163,29,54,43,48
387,0.11302,928,952,946,947,32.9,30.6,31.2,34.6,105,135,159,151,46,61,42,51
388,0.3501,913,953,934,939,29.6,32.9,30.4,34.5,119,115,124,141,52,77,62,43
389,0.081755,915,956,934,933,29.4,33.9,30.9,34.5,122,102,97,128,52,67,51,48
390,0.020002,939,962,949,920,31.1,34.2,32.7,35.3,119,78,99,132,54,62,51,57
391,0.16957,939,961,956,920,33,34.6,32.8,36.2,127,59,102,151,46,60,52,37
392,0.0071079,926,954,953,919,33.8,35.2,33.6,36.4,135,55,82,84,31,59,35,35
393,0.045286,902,932,916,912,33.1,36,36.5,36,121,31,91,66,41,44,43,60
394,0.016481,897,922,909,906,32.9,35.2,35.4,36.2,129,7,95,100,42,64,53,50
395,0.004292,893,916,921,909,33.6,34.3,33.9,36,125,12,116,127,46,63,41,45
396,0.0041845,922,907,912,913,35.3,34,34.6,34.5,127,38,92,105,48,51,49,16
397,0.033039,938,970,978,960,36.6,33.5,31.4,36.4,115,119,152,150,34,60,45,42
398,2.8448,929,954,952,947,34.5,32.6,32,36.7,114,124,157,158,52,66,38,38
399,0.81759,906,954,929,931,29.4,33.5,31.2,35.8,114,137,171,156,48,70,46,48
400,0.061588,900,961,935,931,28.9,34.4,32,35.3,125,134,145,155,42,64,40,51
401,0.029885,920,958,938,918,30.7,34.8,34.3,35.5,119,120,135,146,49,60,41,54
402,0.26856,925,960,940,909,32.1,34.5,33.5,36.2,127,105,136,149,46,49,45,45
403,0.046945,918,960,945,912,33.2,35,33.1,36.2,130,92,111,144,49,56,26,36
404,0.073342,898,941,922,927,33.5,36.7,35.4,35.7,115,102,94,145,55,36,30,59
405,0.0099638,894,928,912,921,33.2,36.7,35.2,36.6,123,54,115,165,51,40,43,53
406,0.002986,887,923,914,915,33.2,35.7,34.2,37.3,125,41,148,179,60,57,62,49
407,0.0018346,911,919,921,917,35.2,36.4,34.2,36,125,74,159,140,63,61,33,35
408,0.016661,940,984,985,970,37.9,34.3,33.8,37.2,115,119,152,150,51,55,55,31
409,0.42413,920,962,949,951,36.4,35.5,34,37.7,114,124,157,158,50,72,37,34
410,0.011674,895,950,925,924,30.8,36,32.5,37.1,114,137,171,156,35,65,45,45
411,0.018216,889,961,933,924,29.9,35.6,32.5,35.7,125,134,145,155,45,47,45,51
412,0.033863,899,956,926,919,31.6,35.8,34.9,35.9,119,120,135,146,56,69,35,53
413,0.080414,905,955,928,906,32.6,35.3,33.9,36.1,127,105,136,149,74,57,45,45
414,0.046911,908,962,934,902,33.1,35,32.4,35.2,130,92,111,144,84,46,44,33
415,0.03374,902,952,928,928,34.4,37.5,33.2,34.8,115,102,94,145,58,36,25,60
416,0.24271,897,938,917,935,34.9,37.8,33.7,36,123,54,115,165,76,42,31,61
417,0.034118,887,934,915,926,34.7,37.3,33.6,37.3,125,41,148,179,81,59,83,53
418,0.012189,903,939,932,929,35.9,38.6,33.6,36.7,125,74,159,140,83,56,63,45
419,7.2371,952,991,982,973,39.9,36.9,39.4,40.9,120,141,209,204,58,50,46,41
420,0.15714,922,981,945,962,40,39.7,38.2,41.2,118,159,185,189,50,61,52,30
421,0.062755,892,966,933,944,36.5,40.3,36.8,41.2,121,167,193,184,47,60,63,40
422,0.020392,893,962,942,932,34.1,38.1,35.3,39.4,129,170,178,184,48,44,49,58
423,0.068465,895,953,924,934,33.3,36.9,33.1,37.5,124,166,178,183,57,52,44,64
424,0.11122,888,953,924,930,34.2,36.1,33.4,37.2,135,157,185,190,78,50,56,59
425,0.026624,885,960,936,917,34.5,35.2,33.6,36.2,121,156,173,198,72,31,57,51
426,0.0072478,909,964,957,921,35.6,36.3,33.2,34.4,119,155,167,199,62,56,35,56
427,0.0042964,919,955,950,938,36.5,37.7,33.8,36.6,119,147,166,209,79,58,44,44
428,0.019921,912,942,947,950,37.3,38.1,35.2,38.7,123,127,181,215,66,44,66,35
429,0.013949,913,956,971,969,38.8,40.4,36.9,38.3,133,141,194,192,66,24,53,29
430,0.24515,971,983,980,971,40.2,39.6,41.4,44.1,120,141,209,204,50,58,49,63
431,0.0041806,948,979,955,962,39.8,41,39.7,43.2,118,159,185,189,42,60,60,50
432,0.12223,919,978,953,964,38.8,40.5,38.5,43.3,121,167,193,184,54,72,46,58
433,0.015176,916,971,959,947,36.5,38.7,37.7,41.7,129,170,178,184,54,62,33,57
434,0.015579,907,952,932,933,33.1,37,34.7,38.1,124,166,178,183,53,41,46,63
435,0.070959,896,947,926,932,33.7,36,34.5,37.5,135,157,185,190,50,44,57,57
436,0.11392,887,950,939,925,34.3,34.9,35.2,36.7,121,156,173,198,58,41,53,50
437,0.074482,909,961,963,922,35.1,35.7,35.8,35.2,119,155,167,199,63,37,56,56
438,0.0072237,926,958,965,943,35.7,36.8,36.2,36.7,119,147,166,209,52,40,59,54
439,0.0080124,929,947,960,958,36.4,37.6,37.5,39,123,127,181,215,32,35,41,32
440,0.0061353,923,955,983,985,39.2,40.4,39.6,39.8,133,141,194,192,47,37,29,30
441,0.0047425,974,1021,1011,985,33.5,35.2,34.6,36.6,119,85,57,17,47,39,39,48
442,0.042711,981,1017,1017,981,36.1,34.8,35.2,37.5,129,57,79,12,43,38,28,32
443,0.060237,985,1012,1030,990,37.5,37.1,33.9,41.6,135,51,89,113,43,53,39,39
444,0.028018,986,1013,1021,1001,37.4,38.2,34.4,42.4,135,85,113,183,62,39,36,31
445,0.038046,963,997,1000,991,38.3,40.2,37.7,41.4,130,34,40,60,78,52,39,31
446,0.01312,951,990,1002,977,38.3,40.9,37.7,41,126,6,64,40,78,46,52,28
447,0.0065824,946,992,1003,965,37.6,40.3,37,41.1,124,24,85,25,74,52,82,44
448,0.0032268,940,981,976,958,36.9,36.8,36.3,38.6,133,65,80,97,52,54,41,65
449,0.004763,945,971,966,951,37,36.1,36.1,36.2,136,80,95,165,44,52,30,23
450,0.0040746,949,968,969,949,37.3,36.4,36.4,34.5,135,75,85,124,37,54,48,4
451,0.041438,906,970,984,964,39.9,35.3,34.9,34.8,140,48,17,54,54,38,68,27
452,0.0022895,958,1007,999,981,32.8,33.7,33.4,35.2,119,85,57,17,50,29,35,35
453,0.0073389,968,1004,1007,979,34.8,33.1,33.7,35.4,129,57,79,12,46,53,27,34
454,0.035075,971,993,1011,995,36.7,35.8,33.6,38.9,135,51,89,113,30,48,37,50
455,0.056964,968,986,996,1000,36.8,37.1,33.6,40.5,135,85,113,183,45,39,41,39
456,631.9,953,977,973,988,36.3,37.7,37.1,40.2,130,34,40,60,59,48,47,36
457,0.088092,946,986,983,978,36.2,39.4,38.1,40.1,126,6,64,40,50,51,69,31
458,0.0069892,940,1001,999,969,37.2,40.4,37.2,40.6,124,24,85,25,35,56,82,41
459,0.0024983,933,980,984,949,37.1,37.2,35.8,38.6,133,65,80,97,27,69,51,59
460,10.753,942,953,964,939,36,34.3,35.8,35.7,136,80,95,165,46,48,26,18
461,0.013117,950,945,958,940,35.9,33.5,35.6,33.2,135,75,85,124,46,40,20,9
462,0.0099248,915,935,963,953,40.5,32.4,34.2,32.8,140,48,17,54,58,60,49,30
463,0.31137,939,994,983,964,32.1,33,33.1,34.5,118,149,185,140,45,43,51,37
464,0.097359,955,989,990,969,33.8,31.5,32.9,34.4,113,168,197,177,42,67,48,63
465,0.019404,969,987,985,982,35,34.4,33.4,37.1,121,78,86,80,35,52,40,54
466,0.010435,963,978,969,986,35.3,36,33.2,38.7,124,43,76,46,30,44,32,41
467,0.0056347,948,969,959,978,34.4,36,36.1,38.5,117,45,54,51,46,50,44,30
468,0.015904,943,982,972,977,34.3,37.5,37.5,39.1,116,39,94,105,47,44,58,27
469,0.025073,938,1001,989,978,35.8,40.1,37.4,39.9,119,47,77,77,39,50,44,36
470,0.0085141,924,976,983,948,37.5,40.1,36.2,38.7,121,45,77,131,53,51,45,45
471,0.0036428,936,940,958,929,36.1,37.1,37.3,36.9,123,56,123,121,53,43,30,56
472,0.02718,959,918,937,929,35.1,34.8,37.1,34.9,119,61,47,60,46,60,24,60
473,0.02676,947,898,921,916,39.7,31.7,33.9,32.5,125,47,0,22,55,55,58,83
474,0.01197,910,968,955,947,30.7,32.2,32.6,32.5,118,149,185,140,34,36,66,62
475,0.027563,916,970,964,950,31.4,31.9,31.4,32.2,113,168,197,177,37,60,60,55
476,0.10067,947,970,949,954,31.9,32.8,31.5,33.8,121,78,86,80,40,57,50,49
477,0.010507,952,973,940,956,32.7,34.6,31.1,34.9,124,43,76,46,29,54,34,52
478,0.00317,934,969,956,949,33.5,36.2,32.5,35.9,117,45,54,51,48,46,37,40
479,0.0055642,938,958,962,944,33.7,36,34,36.4,116,39,94,105,62,32,40,42
480,0.051944,945,953,954,940,34.3,36.4,35,36.9,119,47,77,77,68,51,28,39
481,0.02579,922,937,926,913,36.4,39.6,35,36.2,121,45,77,131,57,51,43,24
482,0.06027,912,927,929,910,36.5,39,36.1,35.2,123,56,123,121,37,38,55,46
483,0.0072651,925,922,934,923,36.1,36.7,36.7,34.2,119,61,47,60,40,53,49,60
484,0.010743,946,920,913,923,37,32.8,35.1,34.4,125,47,0,22,56,45,85,58
485,0.042056,909,954,945,944,31.2,31.5,31.8,32.6,111,155,182,165,38,28,50,52
486,0.040024,909,961,951,949,31.1,31.4,31,31.8,105,179,184,224,39,45,39,36
487,0.031926,931,955,941,948,31.2,33.4,30.3,32.8,114,146,156,172,35,60,45,38
488,0.0043114,942,960,936,947,31.4,34.3,30,33.6,127,101,119,146,38,50,45,47
489,0.0025399,937,968,956,936,33.2,35.9,31.2,34.9,118,70,98,129,41,35,48,42
490,0.0042211,939,955,963,930,34.3,35.7,32.6,35.4,119,51,106,147,69,49,41,45
491,0.023374,942,938,948,921,34.6,35.3,34,35.8,131,59,89,117,71,70,37,51
492,0.026099,924,922,905,893,35,36.3,34.7,35.3,131,28,39,18,49,71,44,31
493,0.0083217,910,921,913,895,35.9,36.2,34.5,34.2,124,27,55,41,40,42,62,24
494,0.0043535,910,922,934,918,36.3,34.6,34.2,33.2,124,15,117,118,40,50,54,40
495,0.00647,931,922,918,931,36,32.3,34.6,33.5,123,23,70,74,52,54,93,28
496,0.008017,931,954,964,954,34.8,32.6,31,35.5,111,155,182,165,41,45,40,33
497,14.546,928,952,946,947,32.9,30.6,31.2,34.6,105,179,184,224,47,45,35,40
498,1.1104,913,953,934,939,29.6,32.9,30.4,34.5,114,146,156,172,50,53,38,37
499,0.044097,915,956,934,933,29.4,33.9,30.9,34.5,127,101,119,146,47,50,51,40
500,0.021183,939,962,949,920,31.1,34.2,32.7,35.3,118,70,98,129,61,48,58,35
501,0.019601,939,961,956,920,33,34.6,32.8,36.2,119,51,106,147,57,55,64,41
502,0.0059377,926,954,953,919,33.8,35.2,33.6,36.4,131,59,89,117,64,60,55,61
503,0.028664,902,932,916,912,33.1,36,36.5,36,131,28,39,18,76,54,52,54
504,0.021438,897,922,909,906,32.9,35.2,35.4,36.2,124,27,55,41,56,55,51,29
505,0.0031691,893,916,921,909,33.6,34.3,33.9,36,124,15,117,118,69,49,35,39
506,0.0025823,922,907,912,913,35.3,34,34.6,34.5,123,23,70,74,57,38,58,16
507,0.010176,938,970,978,960,36.6,33.5,31.4,36.4,109,129,156,153,52,52,48,43
508,215.41,929,954,952,947,34.5,32.6,32,36.7,113,126,151,165,55,51,45,45
509,4.8316,906,954,929,931,29.4,33.5,31.2,35.8,114,139,176,173,58,41,41,48
510,0.11634,900,961,935,931,28.9,34.4,32,35.3,127,141,177,169,53,49,48,44
511,0.0207,920,958,938,918,30.7,34.8,34.3,35.5,121,130,157,152,64,55,55,46
512,0.064363,925,960,940,909,32.1,34.5,33.5,36.2,125,115,153,145,48,42,68,52
513,0.045653,918,960,945,912,33.2,35,33.1,36.2,132,108,150,148,65,58,50,53
514,0.082249,898,941,922,927,33.5,36.7,35.4,35.7,130,86,137,169,59,51,44,53
515,0.012551,894,928,912,921,33.2,36.7,35.2,36.6,126,97,160,176,51,51,37,51
516,0.003395,887,923,914,915,33.2,35.7,34.2,37.3,123,56,168,192,71,45,40,45
517,0.0018714,911,919,921,917,35.2,36.4,34.2,36,123,53,157,159,72,41,29,36
518,0.0072149,940,984,985,970,37.9,34.3,33.8,37.2,109,129,156,153,56,57,55,49
519,0.31003,920,962,949,951,36.4,35.5,34,37.7,113,126,151,165,46,64,40,48
520,0.022586,895,950,925,924,30.8,36,32.5,37.1,114,139,176,173,46,54,32,45
521,0.014884,889,961,933,924,29.9,35.6,32.5,35.7,127,141,177,169,59,42,40,43
522,0.054885,899,956,926,919,31.6,35.8,34.9,35.9,121,130,157,152,51,59,43,54
523,0.047246,905,955,928,906,32.6,35.3,33.9,36.1,125,115,153,145,75,62,53,49
524,0.20033,908,962,934,902,33.1,35,32.4,35.2,132,108,150,148,63,60,38,28
525,0.016119,902,952,928,928,34.4,37.5,33.2,34.8,130,86,137,169,42,55,37,35
526,0.002608,897,938,917,935,34.9,37.8,33.7,36,126,97,160,176,69,50,31,66
527,0.0027311,887,934,915,926,34.7,37.3,33.6,37.3,123,56,168,192,59,59,47,68
528,0.038647,903,939,932,929,35.9,38.6,33.6,36.7,123,53,157,159,82,68,39,46
529,0.81946,952,991,982,973,39.9,36.9,39.4,40.9,123,154,217,224,46,53,48,40
530,0.010629,922,981,945,962,40,39.7,38.2,41.2,126,148,192,186,38,49,43,32
531,0.021257,892,966,933,944,36.5,40.3,36.8,41.2,118,147,180,166,41,52,35,44
532,0.05098,893,962,942,932,34.1,38.1,35.3,39.4,120,161,186,189,45,41,34,42
533,0.049745,895,953,924,934,33.3,36.9,33.1,37.5,119,168,180,185,53,56,42,44
534,0.083447,888,953,924,930,34.2,36.1,33.4,37.2,134,162,192,180,65,67,56,38
535,0.055068,885,960,936,917,34.5,35.2,33.6,36.2,130,159,184,184,58,31,56,26
536,0.0077416,909,964,957,921,35.6,36.3,33.2,34.4,123,158,183,200,65,36,54,24
537,0.0027447,919,955,950,938,36.5,37.7,33.8,36.6,129,143,174,217,86,51,48,35
538,0.01496,912,942,947,950,37.3,38.1,35.2,38.7,120,128,185,219,60,51,29,52
539,0.014968,913,956,971,969,38.8,40.4,36.9,38.3,130,131,200,213,57,35,38,32
540,0.059463,971,983,980,971,40.2,39.6,41.4,44.1,123,154,217,224,42,60,55,53
541,0.0031856,948,979,955,962,39.8,41,39.7,43.2,126,148,192,186,37,47,52,40
542,0.082231,919,978,953,964,38.8,40.5,38.5,43.3,118,147,180,166,48,54,47,63
543,0.0106,916,971,959,947,36.5,38.7,37.7,41.7,120,161,186,189,51,62,30,47
544,0.02245,907,952,932,933,33.1,37,34.7,38.1,119,168,180,185,54,60,44,43
545,0.088457,896,947,926,932,33.7,36,34.5,37.5,134,162,192,180,50,58,55,46
546,0.017163,887,950,939,925,34.3,34.9,35.2,36.7,130,159,184,184,72,34,58,34
547,0.01795,909,961,963,922,35.1,35.7,35.8,35.2,123,158,183,200,68,31,61,31
548,0.032862,926,958,965,943,35.7,36.8,36.2,36.7,129,143,174,217,57,51,60,43
549,0.0056183,929,947,960,958,36.4,37.6,37.5,39,120,128,185,219,47,45,27,32
550,0.014153,923,955,983,985,39.2,40.4,39.6,39.8,130,131,200,213,53,35,26,29
551,0.0035022,974,1021,1011,985,33.5,35.2,34.6,36.6,122,15,55,61,52,42,45,50
552,0.021878,981,1017,1017,981,36.1,34.8,35.2,37.5,114,31,117,33,44,54,39,56
553,0.087405,985,1012,1030,990,37.5,37.1,33.9,41.6,119,17,103,41,42,58,48,59
554,0.0066398,986,1013,1021,1001,37.4,38.2,34.4,42.4,132,48,66,63,30,54,48,60
555,0.03188,963,997,1000,991,38.3,40.2,37.7,41.4,139,68,110,153,48,54,31,43
556,0.055403,951,990,1002,977,38.3,40.9,37.7,41,123,28,29,28,45,43,39,45
557,0.0028831,946,992,1003,965,37.6,40.3,37,41.1,125,14,50,60,73,46,97,50
558,0.0054079,940,981,976,958,36.9,36.8,36.3,38.6,137,45,64,100,57,48,68,67
559,0.0058781,945,971,966,951,37,36.1,36.1,36.2,135,83,97,83,48,59,48,69
560,0.0023501,949,968,969,949,37.3,36.4,36.4,34.5,126,54,63,111,42,67,50,48
561,0.065226,906,970,984,964,39.9,35.3,34.9,34.8,143,14,31,63,68,52,80,36
562,0.0086596,958,1007,999,981,32.8,33.7,33.4,35.2,122,15,55,61,53,40,43,39
563,0.049266,968,1004,1007,979,34.8,33.1,33.7,35.4,114,31,117,33,47,61,45,49
564,0.030175,971,993,1011,995,36.7,35.8,33.6,38.9,119,17,103,41,33,54,47,53
565,0.0073503,968,986,996,1000,36.8,37.1,33.6,40.5,132,48,66,63,29,48,40,53
566,0.022755,953,977,973,988,36.3,37.7,37.1,40.2,139,68,110,153,42,50,34,47
567,0.089108,946,986,983,978,36.2,39.4,38.1,40.1,123,28,29,28,59,39,53,50
568,0.0072615,940,1001,999,969,37.2,40.4,37.2,40.6,125,14,50,60,45,46,84,43
569,0.0070112,933,980,984,949,37.1,37.2,35.8,38.6,137,45,64,100,31,61,63,59
570,0.0085131,942,953,964,939,36,34.3,35.8,35.7,135,83,97,83,36,51,46,46
571,0.0058452,950,945,958,940,35.9,33.5,35.6,33.2,126,54,63,111,48,40,29,6
572,0.022158,915,935,963,953,40.5,32.4,34.2,32.8,143,14,31,63,66,51,66,43
573,0.0090394,939,994,983,964,32.1,33,33.1,34.5,110,113,134,112,55,44,48,30
574,0.28744,955,989,990,969,33.8,31.5,32.9,34.4,102,135,208,182,50,61,44,38
575,0.02162,969,987,985,982,35,34.4,33.4,37.1,107,132,194,194,43,51,43,43
576,0.019208,963,978,969,986,35.3,36,33.2,38.7,126,115,159,142,24,47,47,49
577,0.012628,948,969,959,978,34.4,36,36.1,38.5,124,65,75,59,35,53,47,45
578,0.010099,943,982,972,977,34.3,37.5,37.5,39.1,112,40,62,46,39,53,52,54
579,0.01181,938,1001,989,978,35.8,40.1,37.4,39.9,123,39,87,108,39,59,45,41
580,0.0028816,924,976,983,948,37.5,40.1,36.2,38.7,123,63,101,116,45,53,50,41
581,0.0070283,936,940,958,929,36.1,37.1,37.3,36.9,123,83,83,70,45,49,36,31
582,0.016625,959,918,937,929,35.1,34.8,37.1,34.9,110,64,43,101,54,57,13,30
583,0.071168,947,898,921,916,39.7,31.7,33.9,32.5,129,17,15,40,59,51,36,57
584,0.019176,910,968,955,947,30.7,32.2,32.6,32.5,110,113,134,112,42,37,58,47
585,0.19832,916,970,964,950,31.4,31.9,31.4,32.2,102,135,208,182,47,59,39,36
586,0.029995,947,970,949,954,31.9,32.8,31.5,33.8,107,132,194,194,50,46,50,42
587,0.014256,952,973,940,956,32.7,34.6,31.1,34.9,126,115,159,142,46,48,47,48
588,0.0032439,934,969,956,949,33.5,36.2,32.5,35.9,124,65,75,59,45,56,50,42
589,0.0032004,938,958,962,944,33.7,36,34,36.4,112,40,62,46,49,57,56,54
