Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
277,46800,1192,1267,1305,1353,45.3,55.4,57.4,79.6,157,321,390,377,140,135,129,91
278,1.5758e+06,1257,1272,1323,1373,51.1,53.7,55.2,85.6,144,411,511,510,202,150,141,99
279,167.23,1412,1452,1486,1517,65.6,65.6,71.5,80.5,137,401,477,486,188,184,170,115
280,42.752,1435,1485,1487,1521,75.8,72.8,84.6,78.3,147,364,408,420,156,183,168,134
281,20.195,1460,1489,1470,1483,83.6,77.3,91,79.9,160,239,275,274,176,159,131,107
282,8.7109,1526,1552,1527,1473,80.1,77.7,88.8,87.2,162,232,252,276,199,146,102,101
283,158.81,1520,1574,1546,1479,81.5,79.5,91.6,87.8,170,258,324,333,271,148,122,105
284,4.0129,1469,1565,1531,1452,85.6,82.7,94.6,91.5,174,431,514,518,343,210,162,136
285,1.2017,2745,2732,3009,2871,190.1,374.5,409.5,207.8,89,142,142,128,167,140,125,116
286,10.79,2468,2521,2809,2720,154.9,310.3,404.3,159.9,125,151,156,150,212,160,143,136
287,2432.3,1990,2175,2360,2478,105,253,219.3,121.2,160,243,270,275,117,128,116,105
288,1935.6,1370,1513,1554,1631,44.6,72.8,68.7,71.7,152,280,336,334,112,103,88,73
289,220.2,1342,1485,1458,1476,44.4,54.6,55.9,59.7,168,293,350,369,110,119,97,98
290,1.5525e+06,1197,1322,1312,1320,49.1,55.4,62.8,59.9,176,259,289,294,102,100,101,101
291,2.1121e+16,1201,1252,1254,1285,51.4,58.5,63.1,69,157,321,390,377,149,122,101,90
292,126.71,1288,1292,1305,1350,60.5,61.4,63.8,80.1,144,411,511,510,205,131,118,110
293,33.64,1437,1467,1506,1541,79.7,71.4,75.1,83.9,137,401,477,486,172,165,143,127
294,18.623,1444,1482,1499,1545,77.9,78.4,80,81.3,147,364,408,420,176,143,125,118
295,20.757,1465,1492,1476,1522,78.4,84.6,81.9,83.8,160,239,275,274,164,138,133,100
296,24.258,1526,1587,1550,1506,98,87.2,85.2,111,162,232,252,276,208,116,111,91
297,21.833,1547,1611,1589,1464,95.8,89.2,89.5,116.5,170,258,324,333,259,127,104,101
298,1.824,1553,1610,1581,1420,88.2,93.1,95.9,112.1,174,431,514,518,286,216,174,136
299,1.003,2741,2720,2974,2775,182.4,409.5,409.5,277,96,140,142,134,173,157,112,130
300,4.6922,2465,2520,2806,2685,132.9,322.8,319.9,197.6,138,154,158,156,217,172,161,143
301,50.628,2011,2147,2353,2399,93.1,176.6,179.9,129.4,147,263,317,319,106,129,117,107
302,30.05,1393,1497,1554,1562,43.4,66.6,66.7,67.9,148,287,359,372,134,92,89,82
303,12.023,1363,1501,1487,1446,43.4,52,55.8,58,179,248,288,315,94,120,102,87
304,11.868,1198,1342,1332,1328,51.2,54.8,65.9,58.2,182,304,308,322,115,96,90,104
305,19.536,1219,1278,1268,1295,53.5,63.4,69.9,64.9,162,414,513,485,178,119,82,97
306,17.805,1322,1328,1312,1351,60.3,73.2,73.2,74.6,145,466,582,570,207,148,120,112
307,7.8122,1484,1488,1500,1538,85.3,89.7,81.5,87.6,103,365,451,456,214,175,154,144
308,10.841,1493,1497,1494,1549,86,96.6,82.7,89.1,96,297,363,374,279,143,128,114
309,21.51,1507,1503,1474,1543,82.3,100.4,81.1,93.1,107,239,272,283,255,151,155,109
310,6.4377,1525,1595,1533,1533,99.4,92.8,85.9,109.2,158,206,234,260,262,182,190,143
311,2.4268,1528,1624,1570,1483,105.7,89.6,90.6,109.6,177,246,296,312,241,170,162,117
312,1.6323,1534,1625,1572,1436,96.3,91.3,97.2,102.9,174,585,641,638,254,185,176,140
313,3.6483,2429,2547,2784,2696,127.3,256.1,198.7,224.1,138,154,158,156,193,168,162,134
314,21.449,2020,2176,2366,2369,83.4,120.8,128.2,138.9,147,263,317,319,77,109,112,108
315,12.624,1417,1502,1562,1533,42.9,55.8,62,63,148,287,359,372,116,80,72,63
316,6.4716,1384,1509,1530,1451,41.3,49.1,55.8,55.5,179,248,288,315,74,124,111,73
317,6.4359,1203,1365,1395,1375,51.9,58,66.9,58.9,182,304,308,322,133,82,94,73
318,7.9569,1242,1309,1319,1337,58,70.1,72.4,63.1,162,414,513,485,195,117,106,85
319,6.0899,1365,1372,1350,1384,65.7,85,78.5,71.3,145,466,582,570,193,163,152,101
320,3.5729,1550,1539,1516,1550,91.3,105.2,87.6,92.4,103,365,451,456,254,157,157,122
321,21.886,1564,1550,1523,1570,100.1,109.5,87.8,99.7,96,297,363,374,312,158,147,105
322,6.2926,1566,1562,1514,1581,99.5,108.6,86.7,106,107,239,272,283,328,210,178,149
323,2.1001,1542,1629,1547,1570,99.5,90.9,94.2,108,158,206,234,260,257,242,212,179
324,2.0018,2238,2547,2708,2763,135,218.8,186.8,253.6,140,149,144,146,174,151,137,125
325,3.5865,1651,2206,2282,2327,73.8,134.1,125.6,155.9,145,233,274,297,59,86,87,94
326,4.3173,1325,1460,1446,1474,43.3,61.2,61.5,55.2,156,263,306,335,97,57,49,37
327,3.7306,1322,1410,1446,1457,46.2,60.6,57.6,47,173,257,258,292,64,102,102,82
328,3.6294,1246,1356,1451,1451,54.7,72.5,63,56.6,167,342,347,373,135,79,90,75
329,2.8,1337,1341,1390,1386,69.1,79.8,65.3,62.5,161,454,526,530,173,111,104,82
330,1.8219,1512,1448,1438,1432,94.2,89.7,70.6,69.5,145,398,487,491,160,136,128,105
331,1.5692,1835,1736,1640,1626,130.9,109.9,91.4,101.8,108,307,361,369,240,124,111,94
332,0.67334,1890,1863,1784,1663,138.5,115.6,103.6,128.2,64,256,312,325,289,160,139,108
333,0.44913,1846,1902,1825,1788,145.4,116,117.1,152.5,52,210,222,246,322,226,187,159
334,0.56832,1631,1877,1827,1834,113.7,102.7,137.1,151,126,123,152,163,235,248,214,183
335,0.57821,2141,2508,2724,2725,128.2,268,237.8,271.3,140,149,144,146,166,149,138,129
336,0.95947,1610,2164,2261,2297,70.4,165.3,150.5,164.2,145,233,274,297,50,78,81,88
337,1.1045,1252,1421,1377,1421,41.1,71.4,63,56.3,156,263,306,335,99,51,48,40
338,1.6693,1255,1354,1355,1411,47.7,67.9,56.7,43.9,173,257,258,292,76,85,85,91
339,2.0487,1268,1333,1409,1419,58,77.7,60.3,53.2,167,342,347,373,144,85,60,81
340,1.4037,1397,1343,1375,1365,71,82.6,63.5,60.9,161,454,526,530,164,106,84,90
341,7.8455,1614,1473,1439,1392,86.5,82.6,78.4,81.1,164,514,562,562,286,147,119,103
342,0.62153,1656,1568,1529,1520,93.4,99.5,97.9,95,162,414,534,545,242,212,154,141
343,0.49307,1639,1739,1707,1653,93.8,100.3,115.3,86.5,171,374,462,488,254,250,222,192
344,0.39134,1603,1743,1731,1698,85.3,92.9,109.4,79,165,407,511,535,164,194,146,144
345,0.35286,1191,1391,1471,1437,46.6,53.9,51.5,62.1,169,232,244,255,130,120,106,90
346,2.7237,1196,1344,1437,1389,50.6,53,49.6,58,184,245,275,287,150,134,114,104
347,1.9223,1254,1290,1352,1262,58.6,50.4,49.6,52.6,173,315,371,373,149,159,133,112
348,1.811,1545,1444,1386,1295,85.6,61.1,62.9,67.6,165,334,402,398,212,108,96,82
349,3.0488,1678,1560,1490,1455,101.7,79.8,80.7,89,164,411,473,470,230,165,133,104
350,171.69,1713,1705,1579,1589,113.3,101.1,102.3,96.6,165,315,387,401,190,183,159,127
351,89910,1598,1772,1760,1799,96.4,110.4,125.5,82.6,167,298,319,354,185,175,155,131
352,1.4526,1540,1759,1763,1826,81.7,98.3,112,74.5,166,324,382,395,192,155,143,102
353,0.98359,2609,2878,2993,2922,195.7,304,328.8,208.1,91,107,120,125,202,169,133,103
354,2.9875,2347,2685,2805,2663,148,261.1,281.4,184,136,194,227,222,210,156,155,126
355,4.8082,1441,1695,1868,1677,61.4,100.5,98.6,97.9,158,214,250,254,68,93,91,66
356,3.495,1263,1479,1552,1449,48.6,64,58.3,62.8,160,223,242,238,123,92,71,64
357,4.6138,1210,1457,1495,1489,46.1,51.6,48.8,53.8,169,232,244,255,119,103,90,87
358,10.077,1202,1418,1458,1422,48.8,49.9,49,53,184,245,275,287,143,132,103,108
359,19.336,1262,1367,1388,1283,56.7,48.8,50.4,51.6,173,315,371,373,144,122,109,108
360,18.537,1548,1511,1441,1320,81.6,63.6,66.8,70.4,165,334,402,398,198,119,113,93
361,10.577,1616,1608,1543,1468,93.2,83,83.3,88.8,164,411,473,470,183,171,164,120
362,2406.7,1683,1740,1618,1619,102.5,104.1,101.9,94.8,165,315,387,401,235,155,163,122
363,11028,1540,1748,1742,1712,91.2,115.9,121.7,79.1,167,298,319,354,180,169,141,97
364,4.1767,1468,1688,1685,1777,76.4,103.9,109.8,73.1,166,324,382,395,193,142,146,97
365,13.997,2625,2966,2843,2981,262.3,343.7,409.5,214.6,79,133,148,139,178,141,130,125
366,6.2027,2523,2804,2866,2821,198,320.1,337.9,180,100,140,150,148,197,168,151,115
367,60.617,2231,2508,2702,2660,138.5,341.4,340.1,147.9,130,227,271,282,175,161,136,133
368,99.644,1443,1658,1688,1691,54.6,84.5,96.4,100,163,236,268,286,67,117,89,82
369,97.783,1313,1490,1516,1489,42.1,65.8,63.9,80.1,168,277,298,305,140,117,122,103
370,118.44,1236,1458,1435,1467,42.3,51.8,53.5,62.5,176,288,307,314,105,123,120,101
371,176.55,1208,1402,1389,1422,42.9,50.3,54,62.3,179,289,302,308,129,129,121,97
372,247.74,1261,1374,1358,1341,45.5,52.5,55.2,64.8,165,348,437,446,161,111,116,101
373,133.88,1490,1522,1476,1425,66.5,79,73.9,78.8,164,349,470,468,191,152,129,109
374,31.703,1547,1594,1541,1514,75.1,97.2,86.7,86.1,162,340,401,416,198,180,148,123
375,8.645,1560,1607,1569,1504,76,110.1,94,88.4,168,259,294,305,227,175,154,128
376,4.3045,1504,1594,1583,1544,76.6,103.4,95.9,73.7,167,246,256,287,201,185,156,109
377,4.3546,1429,1565,1552,1589,77.1,96.9,97.2,69.3,166,265,317,328,199,172,144,128
378,17.124,2693,2972,2926,2896,288,336.5,237.3,174.1,79,133,148,139,179,146,107,132
379,63.496,2500,2792,2849,2810,203.1,284,213.7,153.5,100,140,150,148,201,182,148,135
380,17358,2153,2472,2617,2669,128.9,202.9,167.4,130.2,130,227,271,282,173,134,123,120
381,21248,1432,1643,1664,1727,50.6,63.6,82.2,92.6,163,236,268,286,82,101,76,70
382,5546.5,1325,1494,1494,1527,39.3,56,64.8,80.7,168,277,298,305,138,133,140,109
383,2059.3,1225,1404,1393,1426,40.5,55.2,59.2,72.8,176,288,307,314,103,127,134,97
384,1617.6,1200,1326,1345,1392,42.7,53.2,56.8,74.2,179,289,302,308,138,121,133,100
385,1503.4,1255,1318,1336,1367,45.2,54.1,55.3,76.8,165,348,437,446,193,115,129,111
386,505.54,1443,1480,1473,1492,63.5,75.1,73.6,80.4,164,349,470,468,204,185,154,129
387,66.133,1482,1529,1500,1514,75.1,87,86.6,82.5,162,340,401,416,186,195,168,142
388,14.908,1502,1533,1499,1478,78.7,92.9,92.9,84.1,168,259,294,305,176,158,131,109
389,5.8529,1515,1556,1525,1491,74.4,87.1,90.8,77.2,167,246,256,287,219,158,137,114
390,3.0292,1474,1558,1526,1518,79.1,84.4,92.8,74.1,166,265,317,328,213,179,147,125
391,45.195,1394,1526,1488,1493,81.4,84,94.5,78.9,157,310,400,417,318,182,151,122
392,5.5448,2742,2893,2995,2904,270.5,327.9,217.8,150.9,79,133,146,140,172,145,124,115
393,181.14,2484,2703,2851,2805,198.2,276.7,210.4,138.4,117,142,155,151,215,182,146,144
394,67290,2070,2391,2534,2645,121.7,203.9,140.6,118.3,139,239,277,294,169,116,126,108
395,1.0653e+05,1404,1618,1640,1824,47.4,58,71.6,82.3,165,254,303,316,105,90,70,47
396,18103,1337,1492,1479,1542,39.5,50.6,62.5,71.6,173,272,321,332,126,130,108,97
397,3331.9,1210,1352,1356,1387,41.3,57.4,61.7,73.7,168,280,291,304,109,115,97,95
398,3675.7,1192,1267,1305,1353,45.3,55.4,57.4,79.6,148,323,352,329,149,123,108,90
399,1.5788e+16,1257,1272,1323,1373,51.1,53.7,55.2,85.6,134,406,502,492,203,144,131,125
400,523.51,1412,1452,1486,1517,65.6,65.6,71.5,80.5,128,357,465,461,188,191,176,135
401,72.833,1435,1485,1487,1521,75.8,72.8,84.6,78.3,135,232,278,293,157,175,163,132
402,24.641,1460,1489,1470,1483,83.6,77.3,91,79.9,159,205,235,233,188,135,124,91
403,8.7459,1526,1552,1527,1473,80.1,77.7,88.8,87.2,170,272,313,315,188,142,115,103
404,2.7487,1520,1574,1546,1479,81.5,79.5,91.6,87.8,168,283,354,348,223,143,142,104
405,12.324,1469,1565,1531,1452,85.6,82.7,94.6,91.5,161,336,436,438,365,231,178,146
406,1.3289,2745,2732,3009,2871,190.1,374.5,409.5,207.8,79,133,146,140,168,150,140,117
407,76.852,2468,2521,2809,2720,154.9,310.3,404.3,159.9,117,142,155,151,217,177,154,140
408,14565,1990,2175,2360,2478,105,253,219.3,121.2,139,239,277,294,129,136,125,107
409,12059,1370,1513,1554,1631,44.6,72.8,68.7,71.7,165,254,303,316,117,109,85,58
410,1446.3,1342,1485,1458,1476,44.4,54.6,55.9,59.7,173,272,321,332,112,121,100,89
411,379.96,1197,1322,1312,1320,49.1,55.4,62.8,59.9,168,280,291,304,104,113,104,109
412,412.5,1201,1252,1254,1285,51.4,58.5,63.1,69,148,323,352,329,152,125,108,84
413,3039.9,1288,1292,1305,1350,60.5,61.4,63.8,80.1,134,406,502,492,177,163,147,120
414,74.263,1437,1467,1506,1541,79.7,71.4,75.1,83.9,128,357,465,461,155,169,143,123
415,27.895,1444,1482,1499,1545,77.9,78.4,80,81.3,135,232,278,293,175,136,112,103
416,21.19,1465,1492,1476,1522,78.4,84.6,81.9,83.8,159,205,235,233,179,142,112,87
417,10.055,1526,1587,1550,1506,98,87.2,85.2,111,170,272,313,315,190,139,115,91
418,2.9206,1547,1611,1589,1464,95.8,89.2,89.5,116.5,168,283,354,348,223,139,125,102
419,1.8367,1553,1610,1581,1420,88.2,93.1,95.9,112.1,161,336,436,438,326,249,196,153
420,1.1485,2741,2720,2974,2775,182.4,409.5,409.5,277,80,124,150,153,190,169,127,133
421,9.813,2465,2520,2806,2685,132.9,322.8,319.9,197.6,139,142,148,155,217,184,165,145
422,321.87,2011,2147,2353,2399,93.1,176.6,179.9,129.4,150,270,312,324,108,136,116,97
423,187.92,1393,1497,1554,1562,43.4,66.6,66.7,67.9,161,290,343,361,128,100,83,70
424,43.808,1363,1501,1487,1446,43.4,52,55.8,58,171,260,302,323,95,126,122,85
425,26.965,1198,1342,1332,1328,51.2,54.8,65.9,58.2,167,265,259,289,110,139,154,136
426,35.648,1219,1278,1268,1295,53.5,63.4,69.9,64.9,141,379,462,442,179,143,127,115
427,35.947,1322,1328,1312,1351,60.3,73.2,73.2,74.6,122,426,533,525,218,179,168,131
428,24.323,1484,1488,1500,1538,85.3,89.7,81.5,87.6,106,362,435,442,230,199,178,165
429,13.555,1493,1497,1494,1549,86,96.6,82.7,89.1,96,221,279,282,292,177,145,142
430,8.1356,1507,1503,1474,1543,82.3,100.4,81.1,93.1,116,183,204,205,241,236,175,145
431,5.0352,1525,1595,1533,1533,99.4,92.8,85.9,109.2,160,235,250,254,237,231,197,161
432,2.3188,1528,1624,1570,1483,105.7,89.6,90.6,109.6,180,228,264,274,202,203,153,139
433,1.8113,1534,1625,1572,1436,96.3,91.3,97.2,102.9,180,361,424,420,242,192,163,139
434,8.3347,2429,2547,2784,2696,127.3,256.1,198.7,224.1,139,142,148,155,206,167,155,137
435,105.08,2020,2176,2366,2369,83.4,120.8,128.2,138.9,150,270,312,324,85,98,108,97
436,76.155,1417,1502,1562,1533,42.9,55.8,62,63,161,290,343,361,121,66,61,57
437,29.32,1384,1509,1530,1451,41.3,49.1,55.8,55.5,171,260,302,323,74,118,108,79
438,23.633,1203,1365,1395,1375,51.9,58,66.9,58.9,167,265,259,289,135,113,121,117
439,22.031,1242,1309,1319,1337,58,70.1,72.4,63.1,141,379,462,442,201,136,109,114
440,12.371,1365,1372,1350,1384,65.7,85,78.5,71.3,122,426,533,525,282,179,158,135
441,46.654,1550,1539,1516,1550,91.3,105.2,87.6,92.4,106,362,435,442,298,192,187,152
442,10.518,1564,1550,1523,1570,100.1,109.5,87.8,99.7,96,221,279,282,324,205,181,139
443,2.398,1566,1562,1514,1581,99.5,108.6,86.7,106,116,183,204,205,297,279,238,187
444,2.0189,1542,1629,1547,1570,99.5,90.9,94.2,108,160,235,250,254,217,273,232,194
445,3.6601,2238,2547,2708,2763,135,218.8,186.8,253.6,138,139,133,137,183,157,148,137
446,16.996,1651,2206,2282,2327,73.8,134.1,125.6,155.9,147,247,276,293,57,86,93,95
447,25.215,1325,1460,1446,1474,43.3,61.2,61.5,55.2,146,275,307,330,90,55,41,30
448,20.176,1322,1410,1446,1457,46.2,60.6,57.6,47,151,266,284,299,65,97,86,88
449,16.334,1246,1356,1451,1451,54.7,72.5,63,56.6,161,310,302,325,153,94,75,100
450,8.634,1337,1341,1390,1386,69.1,79.8,65.3,62.5,158,409,496,508,183,126,97,102
451,3.5244,1512,1448,1438,1432,94.2,89.7,70.6,69.5,127,347,438,459,186,154,136,127
452,6.016,1835,1736,1640,1626,130.9,109.9,91.4,101.8,107,316,370,393,231,125,117,93
453,1.8705,1890,1863,1784,1663,138.5,115.6,103.6,128.2,72,250,275,279,259,158,148,104
454,0.75424,1846,1902,1825,1788,145.4,116,117.1,152.5,65,125,113,127,261,207,191,155
455,1.3752,2141,2508,2724,2725,128.2,268,237.8,271.3,138,139,133,137,176,165,151,134
456,3.1249,1610,2164,2261,2297,70.4,165.3,150.5,164.2,147,247,276,293,52,84,81,85
457,4.0339,1252,1421,1377,1421,41.1,71.4,63,56.3,146,275,307,330,90,47,44,23
458,5.6781,1255,1354,1355,1411,47.7,67.9,56.7,43.9,151,266,284,299,78,84,89,83
459,7.5439,1268,1333,1409,1419,58,77.7,60.3,53.2,161,310,302,325,167,103,95,86
460,3.0151,1397,1343,1375,1365,71,82.6,63.5,60.9,158,409,496,508,185,122,111,97
461,1.1305,1598,1475,1447,1414,99.2,89.8,69.2,70.5,127,347,438,459,139,150,140,122
462,2.0954,1221,1405,1371,1396,38,73.3,59.6,56.7,141,263,314,322,107,59,57,43
463,2.7747,1213,1340,1305,1364,45.8,68.4,53.1,44.4,152,283,326,327,85,84,83,71
464,3.1932,1285,1327,1364,1373,62,76.9,57.1,51.6,163,386,422,423,162,92,103,69
465,1.5108,1441,1354,1356,1346,72.3,83,64.1,61.2,168,425,514,526,185,131,124,105
466,0.76634,1234,1403,1439,1469,41.1,65.5,46.9,50.8,141,263,314,322,105,69,55,47
467,0.93093,1226,1350,1329,1361,45.2,60.6,44,43.1,152,283,326,327,90,86,57,69
468,0.96318,1331,1344,1329,1352,72,68.3,55.4,54.5,163,386,422,423,149,92,69,79
469,0.39884,1464,1390,1377,1378,87.5,75.1,68.4,68.9,168,425,514,526,165,147,122,116
470,593.12,1614,1473,1439,1392,86.5,82.6,78.4,81.1,164,477,537,523,263,160,116,104
471,0.30004,1656,1568,1529,1520,93.4,99.5,97.9,95,165,488,565,547,220,203,152,136
472,0.45199,1639,1739,1707,1653,93.8,100.3,115.3,86.5,175,423,495,498,213,173,167,131
473,0.20227,1603,1743,1731,1698,85.3,92.9,109.4,79,171,439,491,503,190,159,128,120
474,0.31278,1191,1391,1471,1437,46.6,53.9,51.5,62.1,171,233,243,246,118,120,92,80
475,2.4713,1196,1344,1437,1389,50.6,53,49.6,58,168,212,222,236,94,107,103,82
476,1.0286,1254,1290,1352,1262,58.6,50.4,49.6,52.6,167,270,305,320,131,145,133,105
477,1.053,1545,1444,1386,1295,85.6,61.1,62.9,67.6,166,361,438,430,174,117,117,90
478,7.3355,1678,1560,1490,1455,101.7,79.8,80.7,89,161,403,472,460,216,194,156,127
479,31.762,1713,1705,1579,1589,113.3,101.1,102.3,96.6,165,313,377,370,205,172,142,127
480,2.3899,1598,1772,1760,1799,96.4,110.4,125.5,82.6,170,264,284,302,208,154,132,117
481,0.99709,1540,1759,1763,1826,81.7,98.3,112,74.5,176,268,285,301,213,156,140,109
482,1.6765,2609,2878,2993,2922,195.7,304,328.8,208.1,96,110,135,129,199,161,129,118
483,8.1883,2347,2685,2805,2663,148,261.1,281.4,184,146,173,209,199,254,163,161,168
484,7.5377,1441,1695,1868,1677,61.4,100.5,98.6,97.9,141,230,284,280,60,87,97,90
485,4.5608,1263,1479,1552,1449,48.6,64,58.3,62.8,156,229,246,246,88,58,55,33
486,5.9164,1210,1457,1495,1489,46.1,51.6,48.8,53.8,171,233,243,246,107,116,122,94
487,6.4219,1202,1418,1458,1422,48.8,49.9,49,53,168,212,222,236,94,116,125,101
488,7.8777,1262,1367,1388,1283,56.7,48.8,50.4,51.6,167,270,305,320,140,122,109,100
489,8.7963,1548,1511,1441,1320,81.6,63.6,66.8,70.4,166,361,438,430,188,116,95,90
490,6.1122,1616,1608,1543,1468,93.2,83,83.3,88.8,161,403,472,460,203,195,178,151
491,3.2206,1683,1740,1618,1619,102.5,104.1,101.9,94.8,165,313,377,370,240,153,151,131
492,6.5535e+05,1540,1748,1742,1712,91.2,115.9,121.7,79.1,170,264,284,302,211,197,155,133
493,25.256,1468,1688,1685,1777,76.4,103.9,109.8,73.1,176,268,285,301,213,165,150,118
494,6.1173,2523,2804,2866,2821,198,320.1,337.9,180,103,152,154,160,205,168,156,120
495,102.46,2231,2508,2702,2660,138.5,341.4,340.1,147.9,144,241,308,293,226,155,164,155
496,213.29,1443,1658,1688,1691,54.6,84.5,96.4,100,149,256,316,326,55,93,85,85
497,192.78,1313,1490,1516,1489,42.1,65.8,63.9,80.1,179,273,284,297,91,81,81,64
498,180.22,1236,1458,1435,1467,42.3,51.8,53.5,62.5,171,279,279,294,102,136,128,120
499,120.78,1208,1402,1389,1422,42.9,50.3,54,62.3,178,265,280,283,110,122,114,114
500,97.378,1261,1374,1358,1341,45.5,52.5,55.2,64.8,174,346,389,404,172,120,126,114
501,72.302,1490,1522,1476,1425,66.5,79,73.9,78.8,168,393,531,520,210,143,131,118
502,26.367,1547,1594,1541,1514,75.1,97.2,86.7,86.1,168,342,463,465,229,188,167,151
503,7.59,1560,1607,1569,1504,76,110.1,94,88.4,181,264,356,361,230,179,161,145
504,3.4654,1504,1594,1583,1544,76.6,103.4,95.9,73.7,176,240,296,320,205,207,166,149
505,16.016,1429,1565,1552,1589,77.1,96.9,97.2,69.3,171,255,351,370,187,180,145,141
506,31.265,2500,2792,2849,2810,203.1,284,213.7,153.5,103,152,154,160,208,183,160,133
507,42931,2153,2472,2617,2669,128.9,202.9,167.4,130.2,144,241,308,293,200,148,158,132
508,46440,1432,1643,1664,1727,50.6,63.6,82.2,92.6,149,256,316,326,59,84,63,70
509,14691,1325,1494,1494,1527,39.3,56,64.8,80.7,179,273,284,297,108,107,61,87
510,4387.8,1225,1404,1393,1426,40.5,55.2,59.2,72.8,171,279,279,294,88,132,109,102
511,1513.4,1200,1326,1345,1392,42.7,53.2,56.8,74.2,178,265,280,283,114,126,99,87
512,620.85,1255,1318,1336,1367,45.2,54.1,55.3,76.8,174,346,389,404,191,128,134,110
513,232.55,1443,1480,1473,1492,63.5,75.1,73.6,80.4,168,393,531,520,220,161,151,122
514,55.036,1482,1529,1500,1514,75.1,87,86.6,82.5,168,342,463,465,199,167,144,118
515,14.347,1502,1533,1499,1478,78.7,92.9,92.9,84.1,181,264,356,361,191,167,134,107
516,5.4601,1515,1556,1525,1491,74.4,87.1,90.8,77.2,176,240,296,320,217,176,153,130
517,181.8,2484,2703,2851,2805,198.2,276.7,210.4,138.4,120,138,138,146,212,191,132,151
518,2.3697e+05,2070,2391,2534,2645,121.7,203.9,140.6,118.3,140,235,299,301,164,139,130,123
519,2.1308e+05,1404,1618,1640,1824,47.4,58,71.6,82.3,160,275,330,341,69,70,64,42
520,43723,1337,1492,1479,1542,39.5,50.6,62.5,71.6,182,278,312,334,93,120,103,91
521,6414.7,1210,1352,1356,1387,41.3,57.4,61.7,73.7,160,310,313,335,86,127,120,108
522,2321,1192,1267,1305,1353,45.3,55.4,57.4,79.6,161,361,385,378,119,122,111,89
523,979.13,1257,1272,1323,1373,51.1,53.7,55.2,85.6,157,455,529,506,193,141,123,132
524,190.69,1412,1452,1486,1517,65.6,65.6,71.5,80.5,138,362,480,467,214,180,153,153
525,48.922,1435,1485,1487,1521,75.8,72.8,84.6,78.3,152,265,365,366,198,166,149,118
526,20.096,1460,1489,1470,1483,83.6,77.3,91,79.9,173,262,362,363,208,157,140,103
527,7.888,1526,1552,1527,1473,80.1,77.7,88.8,87.2,174,295,390,398,194,174,153,129
528,101.19,2468,2521,2809,2720,154.9,310.3,404.3,159.9,120,138,138,146,216,176,132,146
529,2.5836e+15,1990,2175,2360,2478,105,253,219.3,121.2,140,235,299,301,132,130,127,125
530,22303,1370,1513,1554,1631,44.6,72.8,68.7,71.7,160,275,330,341,87,80,80,44
531,3236.1,1342,1485,1458,1476,44.4,54.6,55.9,59.7,182,278,312,334,87,118,138,85
532,472.58,1197,1322,1312,1320,49.1,55.4,62.8,59.9,160,310,313,335,99,118,123,124
533,238.77,1201,1252,1254,1285,51.4,58.5,63.1,69,161,361,385,378,162,111,107,98
534,139.27,1288,1292,1305,1350,60.5,61.4,63.8,80.1,157,455,529,506,189,164,141,139
535,35.034,1437,1467,1506,1541,79.7,71.4,75.1,83.9,138,362,480,467,171,190,154,150
536,16.527,1444,1482,1499,1545,77.9,78.4,80,81.3,152,265,365,366,194,141,130,108
537,12.289,1465,1492,1476,1522,78.4,84.6,81.9,83.8,173,262,362,363,183,156,139,111
538,6.3219,1526,1587,1550,1506,98,87.2,85.2,111,174,295,390,398,174,162,152,126
539,10.184,2465,2520,2806,2685,132.9,322.8,319.9,197.6,139,114,138,143,207,183,172,154
540,413.27,2011,2147,2353,2399,93.1,176.6,179.9,129.4,154,240,286,308,98,146,141,129
541,440.91,1393,1497,1554,1562,43.4,66.6,66.7,67.9,157,319,376,390,102,85,68,66
542,89.52,1363,1501,1487,1446,43.4,52,55.8,58,164,301,342,358,88,111,105,84
543,29.314,1198,1342,1332,1328,51.2,54.8,65.9,58.2,165,359,374,387,99,118,116,126
544,24.44,1219,1278,1268,1295,53.5,63.4,69.9,64.9,150,465,526,513,147,108,90,88
545,5017.4,1322,1328,1312,1351,60.3,73.2,73.2,74.6,136,472,587,561,183,154,154,113
546,100.98,1484,1488,1500,1538,85.3,89.7,81.5,87.6,113,315,361,387,161,169,186,137
547,7.3399,1493,1497,1494,1549,86,96.6,82.7,89.1,125,260,290,306,211,142,121,109
548,4.4997,1507,1503,1474,1543,82.3,100.4,81.1,93.1,140,218,268,279,185,191,150,121
549,4.3296,1525,1595,1533,1533,99.4,92.8,85.9,109.2,150,234,274,279,200,157,157,115
550,8.5462,2429,2547,2784,2696,127.3,256.1,198.7,224.1,139,114,138,143,205,173,163,139
551,127.56,2020,2176,2366,2369,83.4,120.8,128.2,138.9,154,240,286,308,79,130,119,117
552,172.45,1417,1502,1562,1533,42.9,55.8,62,63,157,319,376,390,108,65,42,55
553,61.004,1384,1509,1530,1451,41.3,49.1,55.8,55.5,164,301,342,358,64,95,71,65
554,34.422,1203,1365,1395,1375,51.9,58,66.9,58.9,165,359,374,387,101,93,98,88
555,23.778,1242,1309,1319,1337,58,70.1,72.4,63.1,150,465,526,513,128,116,94,66
